name_month,x_UTM,y_UTM,N_indi
mastegatatxes_4,434359.2404388166,4658573.314216239,1
mastegatatxes_4,438624.93801553367,4653075.174421802,0
mastegatatxes_4,438204.4102717329,4656702.481773361,2
mastegatatxes_4,448078.07921803,4679058.949091341,1
mastegatatxes_4,448128.552099563,4679038.815507522,1
mastegatatxes_4,475472.1300025631,4671638.92391659,1
mastegatatxes_4,511175.76355797314,4656225.7544399295,1
mastegatatxes_4,506407.50086717855,4674299.158857959,2
mastegatatxes_4,508508.4792775893,4676645.13459608,1
mastegatatxes_4,504497.23039993556,4627751.674587816,1
mastegatatxes_4,515556.4689418316,4649376.150419097,2
mastegatatxes_4,483201.6754680481,4648113.692373384,1
mastegatatxes_4,494648.18825665256,4628645.017182536,1
mastegatatxes_4,443408.14974021155,4646299.443305514,6
mastegatatxes_4,441210.1715324958,4649884.405307642,2
mastegatatxes_4,428389.1560447246,4625746.8748046,1
mastegatatxes_4,432408.2715278687,4601299.908980772,1
mastegatatxes_4,433408.26121606794,4601299.90998808,1
mastegatatxes_4,445805.518102909,4599868.385645186,1
mastegatatxes_4,480759.9971925223,4615696.229356246,1
mastegatatxes_4,480313.8305747828,4616950.79019762,1
mastegatatxes_4,435948.4823304884,4590026.2650912665,1
mastegatatxes_4,435901.4167350189,4590030.901465475,1
mastegatatxes_4,428197.8821830471,4587586.935528985,1
mastegatatxes_4,425128.6299743819,4579930.2832476515,2
mastegatatxes_4,421062.8203217022,4575140.498189527,2
mastegatatxes_4,426714.33249681845,4572937.673696586,3
mastegatatxes_4,421660.3905801407,4570531.231106391,2
mastegatatxes_4,421408.393803898,4570300.233573591,2
mastegatatxes_4,312299.4572736246,4502743.473785158,1
mastegatatxes_4,311900.67232950113,4503343.094558463,1
mastegatatxes_4,291061.6779030661,4568522.912309804,1
mastegatatxes_4,346769.4589689161,4549607.275944633,3
mastegatatxes_4,345538.5792389539,4551522.715379163,1
mastegatatxes_4,364859.2649482192,4554829.701648912,2
mastegatatxes_4,393408.6899417257,4565300.278501941,7
mastegatatxes_4,390408.7174474939,4578300.140593634,3
mastegatatxes_4,414915.2675404691,4569618.359457441,1
mastegatatxes_4,413140.09796191374,4571183.717549138,2
