Grup_taxon;Nom_cat;Nom_cien;N_indi;N_obs;Data_obs;x;y
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-01-05;1.98410511;41.27351685
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-01-10;1.549230289;41.18539057
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-01-15;2.912094;42.06775
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-01-17;1.175773144;41.08329768
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-01-31;1.989552469;41.27513049
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-02-12;2.349722;41.627778
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-02-15;2.198909;41.588872
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-02-16;2.173492;41.55683
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-02-19;1.903381;41.760889
Aus;Oreneta cuablanca;Delichon urbicum;2;2;2022-02-19;0.83513112;41.8942344
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-02-23;1.633272171;41.25890422
Aus;Oreneta cuablanca;Delichon urbicum;18;1;2022-02-24;2.450163051;41.6577083
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-02-25;0.5588885;41.23123365
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-02-26;2.74145649;41.80201302
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-02-26;2.245112738;41.59850573
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-02-26;2.24894485;41.59694899
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-02-26;2.015176;41.466286
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-02-26;1.175773144;41.08329768
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-02-26;1.902621081;41.76030998
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-02-27;2.10559222;41.55088751
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-02-27;0.58761532;40.77248166
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-02-28;2.34456682;41.63356235
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-02-28;2.28464104;41.62419795
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-02-28;2.34465804;41.62455578
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-02-28;1.842226982;41.77652856
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-02-28;1.90351;41.761466
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-01;2.210355;41.51279
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-01;3.10312913;42.24194786
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-02;2.664528;41.862309
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-02;2.71591141;41.82422664
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-02;2.72814321;41.77922187
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-02;2.165131;41.626499
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-02;2.100384697;41.55058562
Aus;Oreneta cuablanca;Delichon urbicum;8;1;2022-03-02;2.128264;41.525988
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-02;2.235099;41.543159
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-02;2.087836;41.474791
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-02;2.03459553;41.48726312
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-02;0.71523;40.813072
Aus;Oreneta cuablanca;Delichon urbicum;15;1;2022-03-02;1.813838482;41.76657452
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-02;1.904356;41.752784
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-02;1.988012;41.78883
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-02;0.811177181;41.78828536
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-02;2.697181576;42.19921323
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-03;2.7978199;41.98404411
Aus;Oreneta cuablanca;Delichon urbicum;7;1;2022-03-03;2.29014449;41.99877954
Aus;Oreneta cuablanca;Delichon urbicum;5;1;2022-03-03;2.059436172;41.93427159
Aus;Oreneta cuablanca;Delichon urbicum;6;2;2022-03-03;2.2963505;41.65129142
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-03;2.122036;41.535101
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-03;2.20206107;41.50656141
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-03;2.499257346;41.55804312
Aus;Oreneta cuablanca;Delichon urbicum;8;2;2022-03-03;2.777292401;41.65009371
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-03;2.149666;41.493563
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-03;2.078612944;41.38538473
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-03;2.06153341;41.28031618
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-03;1.17181236;41.07146359
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-03;1.09783398;41.16033857
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-03;1.636963;41.571828
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-03;1.87483647;41.71999283
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-03;1.89987801;41.7581784
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-03;1.83338662;42.0167964
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-03;2.450414;42.102084
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-03;3.249121;42.253474
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-04;3.19807299;41.98652808
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-04;2.617997639;41.96565993
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-04;2.283464588;41.92568942
Aus;Oreneta cuablanca;Delichon urbicum;12;1;2022-03-04;2.29014449;41.99877954
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-04;2.35657202;41.63363018
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-04;2.28394305;41.68724283
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-04;2.117231;41.749915
Aus;Oreneta cuablanca;Delichon urbicum;12;1;2022-03-04;2.241934;41.60923
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-04;2.245112738;41.59850573
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-04;2.193387;41.562567
Aus;Oreneta cuablanca;Delichon urbicum;8;1;2022-03-04;2.139799;41.52071
Aus;Oreneta cuablanca;Delichon urbicum;7;1;2022-03-04;2.16542301;41.56034451
Aus;Oreneta cuablanca;Delichon urbicum;51;3;2022-03-04;2.27324429;41.57008374
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-04;2.776669;41.650539
Aus;Oreneta cuablanca;Delichon urbicum;5;1;2022-03-04;2.149684;41.493443
Aus;Oreneta cuablanca;Delichon urbicum;5;1;2022-03-04;2.217113972;41.42794253
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-04;0.6859185;40.65357946
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-04;1.18346155;41.08065528
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-04;1.09783398;41.16033857
Aus;Oreneta cuablanca;Delichon urbicum;5;1;2022-03-04;1.66591791;41.3574769
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-04;1.35633269;41.30843513
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-04;1.633472;41.57091
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-04;1.87219;41.53544
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-04;1.87515054;41.70198225
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-04;1.814248413;41.72726414
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-04;1.99466;41.791414
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-04;1.847324;42.10106
Aus;Oreneta cuablanca;Delichon urbicum;5;1;2022-03-04;3.17402715;42.0225933
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-04;3.19398154;42.02262436
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-04;3.095224;42.212349
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-04;3.10185649;42.2118142
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-05;3.064649105;41.80665331
Aus;Oreneta cuablanca;Delichon urbicum;50;1;2022-03-05;3.055615425;41.81287488
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-05;2.250941992;41.93189567
Aus;Oreneta cuablanca;Delichon urbicum;12;1;2022-03-05;2.34456682;41.63356235
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-05;2.35657202;41.63363018
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-05;2.28424246;41.66022368
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-05;2.16461052;41.62338831
Aus;Oreneta cuablanca;Delichon urbicum;7;1;2022-03-05;2.10559222;41.55088751
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-05;2.08161395;41.55069849
Aus;Oreneta cuablanca;Delichon urbicum;8;1;2022-03-05;2.139784;41.520572
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-05;2.2375824;41.54283127
Aus;Oreneta cuablanca;Delichon urbicum;30;1;2022-03-05;2.20206107;41.50656141
Aus;Oreneta cuablanca;Delichon urbicum;7;1;2022-03-05;2.62090641;41.59877725
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-05;2.777292401;41.65009371
Aus;Oreneta cuablanca;Delichon urbicum;5;1;2022-03-05;2.149659;41.493557
Aus;Oreneta cuablanca;Delichon urbicum;150;2;2022-03-05;1.633272171;41.25890422
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-05;1.291172504;41.33989373
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-05;1.91422487;41.52221833
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-05;0.937358;41.679463
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-05;0.96245329;41.68041488
Aus;Oreneta cuablanca;Delichon urbicum;12;1;2022-03-05;0.894337;42.166299
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-05;1.83338662;42.0167964
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-05;2.279782;42.000543
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-05;2.83493051;42.36484465
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-05;2.633835574;42.2111606
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-06;3.055615425;41.81287488
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-06;3.0049174;41.95067236
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-06;3.009113;41.953559
Aus;Oreneta cuablanca;Delichon urbicum;25;1;2022-03-06;2.854035582;41.81034505
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-06;2.835061;41.872801
Aus;Oreneta cuablanca;Delichon urbicum;5;1;2022-03-06;2.740617;41.800556
Aus;Oreneta cuablanca;Delichon urbicum;20;2;2022-03-06;2.29014449;41.99877954
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-06;2.35657202;41.63363018
Aus;Oreneta cuablanca;Delichon urbicum;8;1;2022-03-06;2.244593;41.600078
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-06;2.093367577;41.55204464
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-06;2.176459658;41.49620117
Aus;Oreneta cuablanca;Delichon urbicum;5;1;2022-03-06;1.436892;41.155571
Aus;Oreneta cuablanca;Delichon urbicum;40;1;2022-03-06;1.633272171;41.25890422
Aus;Oreneta cuablanca;Delichon urbicum;20;1;2022-03-06;1.85478598;41.49462035
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-06;1.04840936;41.61886168
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-06;1.04813779;41.62786361
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-06;1.63768597;41.56430947
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-06;1.844158173;41.74823071
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-06;0.94120135;41.90944869
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-06;0.804838503;41.78978572
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-06;0.9497236;41.68215179
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-06;1.123141;42.62725
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-06;1.83338662;42.0167964
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-06;3.093789;42.224462
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-06;3.096245527;42.2128332
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-07;3.031385128;41.80751415
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-07;3.02898279;41.80656056
Aus;Oreneta cuablanca;Delichon urbicum;20;1;2022-03-07;2.284835816;41.99676801
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-07;2.499412;41.734293
Aus;Oreneta cuablanca;Delichon urbicum;25;1;2022-03-07;2.14191728;41.52414281
Aus;Oreneta cuablanca;Delichon urbicum;9;1;2022-03-07;2.27324429;41.57008374
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-07;2.777292401;41.65009371
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-07;2.102720428;41.49889763
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-07;1.09783398;41.16033857
Aus;Oreneta cuablanca;Delichon urbicum;5;2;2022-03-07;1.74992744;41.34040562
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-07;1.85573656;41.44058669
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-07;1.849514;41.448634
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-07;1.83338662;42.0167964
Aus;Oreneta cuablanca;Delichon urbicum;20;1;2022-03-07;2.24339633;42.00256987
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-07;2.253184;42.058556
Aus;Oreneta cuablanca;Delichon urbicum;22;1;2022-03-07;3.190621619;42.02501074
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-08;2.6316;41.987295
Aus;Oreneta cuablanca;Delichon urbicum;25;1;2022-03-08;2.29014449;41.99877954
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-08;2.258076668;41.99531788
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-08;2.477486;41.685765
Aus;Oreneta cuablanca;Delichon urbicum;30;1;2022-03-08;2.34456682;41.63356235
Aus;Oreneta cuablanca;Delichon urbicum;40;1;2022-03-08;2.174992561;41.56360532
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-08;2.777292401;41.65009371
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-08;2.217113972;41.42794253
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-08;2.06451242;41.28242117
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-08;0.7047;40.658448
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-08;0.703597;40.785702
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-08;0.493612;40.808567
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-08;1.18346155;41.08065528
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-08;1.09783398;41.16033857
Aus;Oreneta cuablanca;Delichon urbicum;50;1;2022-03-08;1.85377121;41.67547623
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-08;1.863615497;41.66355053
Aus;Oreneta cuablanca;Delichon urbicum;30;1;2022-03-08;1.828704947;41.72057939
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-08;3.10333844;42.24394705
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-08;3.11411736;42.29285824
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-08;3.011434078;42.30687971
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-09;2.82712112;41.98274999
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-09;2.812746763;41.98909015
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-09;2.617997639;41.96565993
Aus;Oreneta cuablanca;Delichon urbicum;15;1;2022-03-09;2.39241866;41.65183939
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-09;2.281594276;41.66072949
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-09;2.2841427;41.66923008
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-09;2.26001634;41.67808427
Aus;Oreneta cuablanca;Delichon urbicum;8;1;2022-03-09;2.170481;41.62895
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-09;2.15331433;41.56926312
Aus;Oreneta cuablanca;Delichon urbicum;8;1;2022-03-09;2.10559222;41.55088751
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-09;2.41757058;41.5258693
Aus;Oreneta cuablanca;Delichon urbicum;30;1;2022-03-09;2.741111111;41.6897222
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-09;2.776757;41.650533
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-09;2.777292401;41.65009371
Aus;Oreneta cuablanca;Delichon urbicum;25;1;2022-03-09;2.06157717;41.28059577
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-09;0.83341239;41.22772234
Aus;Oreneta cuablanca;Delichon urbicum;5;1;2022-03-09;1.1232002;41.10671118
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-09;1.09783398;41.16033857
Aus;Oreneta cuablanca;Delichon urbicum;12;1;2022-03-09;1.66591791;41.3574769
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-09;1.12012756;41.62906387
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-09;1.65005061;41.54644139
Aus;Oreneta cuablanca;Delichon urbicum;13;1;2022-03-09;1.87515054;41.70198225
Aus;Oreneta cuablanca;Delichon urbicum;30;1;2022-03-09;1.842226982;41.77652856
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-09;1.877822;41.751227
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-09;2.263218744;42.04690927
Aus;Oreneta cuablanca;Delichon urbicum;20;1;2022-03-09;3.026814677;42.31622209
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-10;2.617997639;41.96565993
Aus;Oreneta cuablanca;Delichon urbicum;12;1;2022-03-10;2.28122984;41.93040935
Aus;Oreneta cuablanca;Delichon urbicum;21;2;2022-03-10;2.29014449;41.99877954
Aus;Oreneta cuablanca;Delichon urbicum;20;1;2022-03-10;2.26001634;41.67808427
Aus;Oreneta cuablanca;Delichon urbicum;15;1;2022-03-10;2.19972758;41.6956942
Aus;Oreneta cuablanca;Delichon urbicum;5;1;2022-03-10;2.125726;41.537478
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-10;1.130897304;41.07730159
Aus;Oreneta cuablanca;Delichon urbicum;7;1;2022-03-10;1.09783398;41.16033857
Aus;Oreneta cuablanca;Delichon urbicum;20;1;2022-03-10;1.676573753;41.19951688
Aus;Oreneta cuablanca;Delichon urbicum;7;1;2022-03-10;1.545212805;41.18993746
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-10;1.608791;41.188989
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-10;1.98073629;41.86508887
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-10;0.968066;42.246817
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-10;2.26027;42.045806
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-10;2.357395021;42.03011267
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-10;2.286426;42.232395
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-10;3.10333844;42.24394705
Aus;Oreneta cuablanca;Delichon urbicum;48;1;2022-03-10;3.09852529;42.21206028
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-10;3.12230996;42.27015435
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-11;3.02898279;41.80656056
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-11;2.812746763;41.98909015
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-11;2.807950974;41.98402617
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-11;2.263054848;41.89320508
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-11;2.28092631;41.95742721
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-11;2.315023;41.942294
Aus;Oreneta cuablanca;Delichon urbicum;30;1;2022-03-11;2.29014449;41.99877954
Aus;Oreneta cuablanca;Delichon urbicum;30;1;2022-03-11;2.2963505;41.65129142
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-11;2.24471;41.59899
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-11;2.245506;41.598893
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-11;2.238258;41.542825
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-11;2.310465;41.572976
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-11;2.309704;41.572255
Aus;Oreneta cuablanca;Delichon urbicum;15;1;2022-03-11;2.312296;41.572609
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-11;2.313329;41.571962
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-11;2.394207;41.508111
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-11;2.190570831;41.47900411
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-11;0.6859185;40.65357946
Aus;Oreneta cuablanca;Delichon urbicum;8;1;2022-03-11;1.09783398;41.16033857
Aus;Oreneta cuablanca;Delichon urbicum;25;1;2022-03-11;1.633272171;41.25890422
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-11;1.844158173;41.74823071
Aus;Oreneta cuablanca;Delichon urbicum;20;1;2022-03-11;1.905655861;41.77403219
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-11;2.772010867;42.12563197
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-11;2.77510703;42.11256952
Aus;Oreneta cuablanca;Delichon urbicum;56;2;2022-03-11;3.190621619;42.02501074
Aus;Oreneta cuablanca;Delichon urbicum;24;2;2022-03-11;3.18613224;42.03158084
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-11;3.099089;42.212983
Aus;Oreneta cuablanca;Delichon urbicum;2;2;2022-03-11;3.09852529;42.21206028
Aus;Oreneta cuablanca;Delichon urbicum;20;2;2022-03-11;3.11720035;42.28078693
Aus;Oreneta cuablanca;Delichon urbicum;2;2;2022-03-12;2.27723394;41.99692469
Aus;Oreneta cuablanca;Delichon urbicum;50;1;2022-03-12;2.29490277;41.64768893
Aus;Oreneta cuablanca;Delichon urbicum;40;1;2022-03-12;2.28424246;41.66022368
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-12;2.08161395;41.55069849
Aus;Oreneta cuablanca;Delichon urbicum;12;1;2022-03-12;2.704973;41.635534
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-12;2.20338451;41.39848269
Aus;Oreneta cuablanca;Delichon urbicum;20;1;2022-03-12;2.08620675;41.3014482
Aus;Oreneta cuablanca;Delichon urbicum;50;1;2022-03-12;0.731706;40.767753
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-12;0.724609579;40.77224184
Aus;Oreneta cuablanca;Delichon urbicum;25;1;2022-03-12;0.797994;40.76264
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-12;0.792038;40.759398
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-12;1.175773144;41.08329768
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-12;1.160645485;41.10031035
Aus;Oreneta cuablanca;Delichon urbicum;5;1;2022-03-12;1.09783398;41.16033857
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-12;1.364767773;41.13479256
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-12;1.683492;41.226857
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-12;1.72364709;41.21226586
Aus;Oreneta cuablanca;Delichon urbicum;40;1;2022-03-12;1.65507798;41.30330689
Aus;Oreneta cuablanca;Delichon urbicum;160;1;2022-03-12;1.633272171;41.25890422
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-12;1.982775;41.271791
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-12;1.986767;41.273835
Aus;Oreneta cuablanca;Delichon urbicum;8;1;2022-03-12;1.844158173;41.74823071
Aus;Oreneta cuablanca;Delichon urbicum;15;1;2022-03-12;1.87467933;41.7289981
Aus;Oreneta cuablanca;Delichon urbicum;12;1;2022-03-12;1.516372;41.639398
Aus;Oreneta cuablanca;Delichon urbicum;30;1;2022-03-12;1.750302315;41.83369434
Aus;Oreneta cuablanca;Delichon urbicum;6;1;2022-03-12;0.9994683;41.58958645
Aus;Oreneta cuablanca;Delichon urbicum;21;1;2022-03-12;2.2556412;42.05633737
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-12;3.09705488;42.22494044
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-13;3.0650974;41.80654577
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-13;2.801811;41.985074
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-13;2.730103;41.797142
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-13;2.615026168;41.98282102
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-13;2.29014449;41.99877954
Aus;Oreneta cuablanca;Delichon urbicum;0;1;2022-03-13;2.30486183;41.97558775
Aus;Oreneta cuablanca;Delichon urbicum;1;1;2022-03-13;2.476818;41.695716
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-13;2.35648242;41.64263675
Aus;Oreneta cuablanca;Delichon urbicum;5;1;2022-03-13;2.2963505;41.65129142
Aus;Oreneta cuablanca;Delichon urbicum;20;1;2022-03-13;2.29490277;41.64768893
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-13;2.12689925;41.74920528
Aus;Oreneta cuablanca;Delichon urbicum;54;2;2022-03-13;2.245112738;41.59850573
Aus;Oreneta cuablanca;Delichon urbicum;3;1;2022-03-13;2.244079;41.598086
Aus;Oreneta cuablanca;Delichon urbicum;9;1;2022-03-13;2.24894485;41.59694899
Aus;Oreneta cuablanca;Delichon urbicum;8;2;2022-03-13;2.10559222;41.55088751
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-13;2.08161395;41.55069849
Aus;Oreneta cuablanca;Delichon urbicum;2;1;2022-03-13;2.093367577;41.55204464
Aus;Oreneta cuablanca;Delichon urbicum;10;1;2022-03-13;2.20150749;41.5515936
Aus;Oreneta cuablanca;Delichon urbicum;4;1;2022-03-13;2.401295;41.556869
