Nom_cien,x_UTM,y_UTM
Apus_apus_05,504619.4069133547,4629001.771513875
Apus_apus_05,483909.54160661896,4626684.777249764
Apus_apus_05,438550.98710709123,4649522.573505639
Apus_apus_05,424408.3459597813,4643299.469851362
Apus_apus_05,429408.30273541855,4602299.8987214295
Apus_apus_05,430408.29174557846,4606299.8561027115
Apus_apus_05,424390.17484852043,4600439.014561696
Apus_apus_05,436408.2294441641,4601299.909923858
Apus_apus_05,443723.1544560054,4597860.946916914
Apus_apus_05,450235.1840474452,4595532.9559829775
Apus_apus_05,476407.81145227177,4619299.726881691
Apus_apus_05,474195.84469673975,4620030.681785073
Apus_apus_05,445759.32515668,4593570.749161728
Apus_apus_05,437991.90897274786,4592882.169456056
Apus_apus_05,433599.94912480796,4590140.615256125
Apus_apus_05,430408.29512389656,4588300.045016662
Apus_apus_05,428619.33003579057,4587954.477955588
Apus_apus_05,426015.8774494602,4582803.958466903
Apus_apus_05,430408.29667551606,4582300.108850419
Apus_apus_05,432165.55368246103,4586250.256729934
Apus_apus_05,419514.9270154551,4580160.811192821
Apus_apus_05,424480.4621942868,4575928.1525755515
Apus_apus_05,426205.82111362886,4573278.136622062
Apus_apus_05,426511.3390707285,4572743.208064836
Apus_apus_05,305125.2185177137,4503454.447891525
Apus_apus_05,305409.64388773555,4519300.729557745
Apus_apus_05,311972.01298616175,4596142.402955983
Apus_apus_05,330409.35325514694,4566300.2419496775
Apus_apus_05,345534.12529921683,4551369.38456736
Apus_apus_05,356409.0590856213,4615299.7394749
Apus_apus_05,411408.4845217898,4625299.654214754
Apus_apus_05,319409.4361147266,4628299.586351581
Apus_apus_05,328409.34849122626,4617299.705313581
Apus_apus_05,324409.39405907755,4610299.776736367
Apus_apus_05,329354.33885508205,4616517.714011036
Apus_apus_05,324409.394265263,4609299.787643624
Apus_apus_05,308878.5385985632,4608099.888401229
Apus_apus_05,299409.64685752196,4622299.638092925
Apus_apus_05,435408.2281954341,4663299.2661842955
Apus_apus_05,436408.21794842766,4663299.2665494485
Apus_apus_05,441071.9372159406,4675780.06306233
Apus_apus_05,459092.985143316,4670755.193198623
Apus_apus_05,507740.2298641834,4684621.306901315
Apus_apus_05,505407.51026947465,4628299.634213762
Apus_apus_05,504691.4780180155,4627342.339277262
Apus_apus_05,504619.4069133547,4629001.771513875
Apus_apus_05,485432.71585290995,4649096.418769981
Apus_apus_05,494407.6240500658,4630299.613007408
Apus_apus_05,440828.17744971067,4637265.536122749
Apus_apus_05,417395.60891493084,4626804.389504792
Apus_apus_05,453046.80322364834,4625265.104111639
Apus_apus_05,432408.26897543826,4616299.752811883
Apus_apus_05,430408.28982480644,4616299.752151609
Apus_apus_05,441781.6214885572,4607435.8744400125
Apus_apus_05,473837.8380494715,4611765.805501704
Apus_apus_05,434543.2503098085,4593766.560106357
Apus_apus_05,426029.1847678893,4582838.019911218
Apus_apus_05,426408.338838662,4581300.118281254
Apus_apus_05,432461.7001461642,4586186.09163792
Apus_apus_05,434585.5280315684,4586560.233056316
Apus_apus_05,433892.85089589085,4586319.76511628
Apus_apus_05,420257.7203465775,4576661.039347889
Apus_apus_05,424461.2203336295,4575928.796897701
Apus_apus_05,426309.69003849034,4573249.5876856735
Apus_apus_05,426408.3404163828,4573300.202281524
Apus_apus_05,425851.34620989923,4573714.198310613
Apus_apus_05,426511.3390707285,4572743.208064836
Apus_apus_05,426714.33248727117,4572937.673909635
Apus_apus_05,423499.37086183095,4572624.209249267
Apus_apus_05,420254.91528474743,4573592.256497497
Apus_apus_05,421418.067982223,4570307.325983411
Apus_apus_05,427239.33149227063,4572163.214771886
Apus_apus_05,296409.7413631919,4516300.756393056
Apus_apus_05,303409.6653788466,4518300.738720192
Apus_apus_05,307409.6238348626,4516300.762632496
Apus_apus_05,322409.4274372009,4585300.037890493
Apus_apus_05,315409.5033323141,4581300.0761416955
Apus_apus_05,292529.12715315283,4567931.90685265
Apus_apus_05,350409.1482604864,4554300.378980607
Apus_apus_05,407461.5412936971,4567094.263300218
Apus_apus_05,390174.8260972417,4573520.8207171615
Apus_apus_05,408074.49475382,4567676.725194572
Apus_apus_05,410256.41397734237,4572426.203831171
Apus_apus_05,386007.3339738646,4603282.23933158
Apus_apus_05,397316.71823655226,4607144.153234568
Apus_apus_05,403780.49587723217,4625612.651379704
Apus_apus_05,408408.51548502594,4626299.642733627
Apus_apus_05,334409.281474423,4627299.604536661
Apus_apus_05,313479.4991801111,4625951.607391153
Apus_apus_05,328531.2062768179,4627889.352276848
Apus_apus_05,332333.57388253056,4626925.435184621
Apus_apus_05,329354.33885508205,4616517.714011036
Apus_apus_05,330409.32818446576,4616299.717401651
Apus_apus_05,310409.5403172624,4608299.789859031
Apus_apus_05,325409.35451815766,4667299.187261482
Apus_apus_05,405408.52826873225,4693298.952163443
Apus_apus_05,410408.4772674107,4693298.953508518
Apus_apus_05,430339.27440474805,4694226.947992032
Apus_apus_05,441408.16285193,4688299.010834531
Apus_apus_05,476407.8069172945,4683299.066116654
Apus_apus_05,482407.745811609,4685299.046212318
Apus_apus_05,459092.985143316,4670755.193198623
Apus_apus_05,507953.0068599066,4673331.040611764
Apus_apus_05,508132.48304658895,4673326.169247445
Apus_apus_05,523586.1359835611,4685140.54635948
Apus_apus_05,526530.2960165255,4685285.045922354
Apus_apus_05,517129.3910312239,4679045.110155646
Apus_apus_05,502390.5414953612,4689054.007441632
Apus_apus_05,512360.42016791954,4695040.794939932
Apus_apus_05,501407.5513985027,4625299.665802086
Apus_apus_05,505407.51026947465,4628299.634213762
Apus_apus_05,504407.5207139492,4628299.634109716
Apus_apus_05,502407.5415524155,4628299.634403714
Apus_apus_05,486407.7062069212,4644299.468358429
Apus_apus_05,494407.62405306124,4631299.602951358
Apus_apus_05,483037.5254643238,4631223.313741805
Apus_apus_05,477407.7997163438,4636299.5507200705
Apus_apus_05,448408.0988889487,4638299.5263258675
Apus_apus_05,441210.1715324958,4649884.405307642
Apus_apus_05,422408.36682843586,4643299.470137377
Apus_apus_05,431064.8437661184,4632670.611385251
Apus_apus_05,426444.7304579257,4622218.4503633445
Apus_apus_05,433310.7955912531,4611639.009889771
Apus_apus_05,437090.3656909802,4605475.487582687
Apus_apus_05,426670.4516481824,4598313.082321541
Apus_apus_05,422408.37652582035,4598299.93903537
Apus_apus_05,447074.7549108807,4597535.937517608
Apus_apus_05,453408.0528019552,4598299.944372645
Apus_apus_05,453408.0529877738,4600299.923029094
Apus_apus_05,468407.8940426977,4620299.716508922
Apus_apus_05,473837.8380494715,4611765.805501704
Apus_apus_05,488188.2805274864,4616911.056002443
Apus_apus_05,447257.11755292653,4593250.996895328
Apus_apus_05,441996.75664151,4592270.002149374
Apus_apus_05,437994.160632658,4592708.363139748
Apus_apus_05,437991.90897274786,4592882.169456056
Apus_apus_05,426039.6651373021,4582799.940507453
Apus_apus_05,432461.7001461642,4586186.09163792
Apus_apus_05,432216.90861009207,4581629.663899903
Apus_apus_05,430408.297017091,4580300.129974346
Apus_apus_05,424440.4809932895,4575938.339234565
Apus_apus_05,298409.71513709833,4525300.660913681
Apus_apus_05,306389.6344901108,4517663.747539036
Apus_apus_05,302409.67006937513,4528300.631025031
Apus_apus_05,300263.3940635452,4529444.7415718315
Apus_apus_05,292629.73200749827,4597172.896378909
Apus_apus_05,294409.71529252286,4594299.927717024
Apus_apus_05,345523.70834460476,4551500.776702544
Apus_apus_05,370655.0615559828,4565257.127819179
Apus_apus_05,378282.9155741622,4560287.822078096
Apus_apus_05,376338.87099008437,4562288.099495603
Apus_apus_05,362409.01170725405,4576300.151062268
Apus_apus_05,341898.20935189445,4615124.734987214
Apus_apus_05,381408.80498667917,4598299.926599118
Apus_apus_05,400850.86360679567,4613826.210096586
Apus_apus_05,407408.5290449239,4615299.75758981
Apus_apus_05,375982.9765297116,4650243.565751778
Apus_apus_05,311409.5164735769,4632299.541354915
Apus_apus_05,310409.5272899953,4632299.540729608
Apus_apus_05,329354.33885508205,4616517.714011036
Apus_apus_05,333256.3038339835,4606142.824985237
Apus_apus_05,326409.3426049199,4670299.156780574
Apus_apus_05,377407.87030046113,4710297.8843112225
Apus_apus_05,403408.5523392567,4679299.094022784
Apus_apus_05,435748.8088922866,4674474.719706568
Apus_apus_05,482407.745811609,4685299.046212318
Apus_apus_05,492407.6437223032,4682299.077075314
Apus_apus_05,466050.364880661,4652707.681104089
Apus_apus_05,512819.5974860542,4686204.616993282
Apus_apus_05,517129.3910312239,4679045.110155646
Apus_apus_05,517192.50970349426,4679020.50357721
Apus_apus_05,517210.0837884353,4679017.770733027
Apus_apus_05,507407.4906312813,4687299.026249287
Apus_apus_05,486582.27209268,4643704.253427451
Apus_apus_05,438550.98710709123,4649522.573505639
Apus_apus_05,444408.1425085793,4623299.682151221
Apus_apus_05,426444.7304579257,4622218.4503633445
Apus_apus_05,428408.31350152317,4602299.897621286
Apus_apus_05,426628.8534873593,4603469.325895737
Apus_apus_05,428408.3136707252,4601299.908624395
Apus_apus_05,435408.2407712762,4598299.941683894
Apus_apus_05,447496.694554087,4598844.741833386
Apus_apus_05,447257.11755292653,4593250.996895328
Apus_apus_05,419452.01907618425,4593187.813153326
Apus_apus_05,426408.3374116551,4586300.066110901
Apus_apus_05,424090.87554645503,4586593.22446876
Apus_apus_05,425634.9479822593,4583475.239865171
Apus_apus_05,426026.366038707,4582774.872420464
Apus_apus_05,430408.29667551606,4582300.108850419
Apus_apus_05,430985.82341034425,4583893.875419191
Apus_apus_05,428304.9675978237,4584452.6014701985
Apus_apus_05,432408.27562175243,4581300.119577506
Apus_apus_05,424445.28707251814,4575933.736992592
Apus_apus_05,306389.6344901108,4517663.747539036
Apus_apus_05,393601.9386108178,4563603.766055775
Apus_apus_05,354409.0961492952,4576300.148256307
Apus_apus_05,340409.24164550647,4579300.109424593
Apus_apus_05,340409.2270603582,4610299.784436581
Apus_apus_05,361236.5305508259,4608088.467102617
Apus_apus_05,379408.81858111813,4617299.727496809
Apus_apus_05,403780.49587723217,4625612.651379704
Apus_apus_05,313479.4991801111,4625951.607391153
Apus_apus_05,319409.4361147266,4628299.586351581
Apus_apus_05,329354.33885508205,4616517.714011036
Apus_apus_05,332409.308418947,4615299.729189296
Apus_apus_05,308878.5385985632,4608099.888401229
Apus_apus_05,311409.53534913086,4598299.895660813
Apus_apus_05,378407.86204871454,4707297.912658073
Apus_apus_05,441102.5937505002,4675717.28847911
Apus_apus_05,428408.2944801159,4690298.987580601
Apus_apus_05,487407.6948610452,4683299.067028079
Apus_apus_05,486623.51470329997,4684186.427215976
Apus_apus_05,459092.985143316,4670755.193198623
Apus_apus_05,500407.5620999929,4657299.334257801
Apus_apus_05,485729.63174864225,4637295.573378528
Apus_apus_05,473407.84112643177,4639299.518897518
Apus_apus_05,441210.1715324958,4649884.405307642
Apus_apus_05,438550.98710709123,4649522.573505639
Apus_apus_05,432244.2680237817,4626150.6497885315
Apus_apus_05,430408.28919631324,4617299.741244784
Apus_apus_05,452408.0633534098,4600299.923351239
Apus_apus_05,451408.0734914009,4601299.912898942
Apus_apus_05,439219.4918859218,4590401.705208069
Apus_apus_05,425808.57676790573,4583437.398201792
Apus_apus_05,426028.9539781396,4582766.296654399
Apus_apus_05,432165.55368246103,4586250.256729934
Apus_apus_05,424454.95305398095,4575937.744493557
Apus_apus_05,426714.33248727117,4572937.673909635
Apus_apus_05,306409.63312761596,4519300.729201433
Apus_apus_05,394408.67525432183,4577300.151687057
Apus_apus_05,334409.3096624594,4569300.212540581
Apus_apus_05,343409.19588316896,4610299.786347479
Apus_apus_05,341409.2137976894,4616299.722413774
Apus_apus_05,336409.2643693207,4620299.678537223
Apus_apus_05,336409.26392600744,4621299.667665004
Apus_apus_05,407408.52799921075,4617299.736780667
Apus_apus_05,406408.5382808534,4617299.735797624
Apus_apus_05,407434.7802656442,4624393.394612911
Apus_apus_05,347409.14345617295,4635299.527099109
Apus_apus_05,319409.4361147266,4628299.586351581
Apus_apus_05,329409.3455836362,4603299.852486427
Apus_apus_05,329409.3454054142,4602299.863514673
Apus_apus_05,310409.5403172624,4608299.789859031
Apus_apus_05,346175.53193681757,4720898.036449688
Apus_apus_05,441102.5937505002,4675717.28847911
Apus_apus_05,438408.19298373256,4690298.989327196
Apus_apus_05,481289.39948460035,4660648.0517401155
Apus_apus_05,491407.65448939154,4654299.364416328
Apus_apus_05,508407.4805384779,4684299.0561226215
Apus_apus_05,502407.5417687537,4699298.902912687
Apus_apus_05,501407.5521588594,4700298.893134638
Apus_apus_05,441210.1715324958,4649884.405307642
Apus_apus_05,438550.98710709123,4649522.573505639
Apus_apus_05,437090.3656909802,4605475.487582687
Apus_apus_05,430408.2926413493,4601299.909290737
Apus_apus_05,431408.28174947615,4601299.909121432
Apus_apus_05,437393.8152375809,4597138.751145882
Apus_apus_05,430408.29512389656,4588300.045016662
Apus_apus_05,426408.3365078989,4589300.0336190285
Apus_apus_05,426408.33694018266,4587300.055158972
Apus_apus_05,425408.34794868453,4587300.05466583
Apus_apus_05,426008.96222118824,4582830.898451958
Apus_apus_05,430408.29667551606,4582300.108850419
Apus_apus_05,428304.9675978237,4584452.6014701985
Apus_apus_05,424461.2203336295,4575928.796897701
Apus_apus_05,421660.3905801407,4570531.231106391
Apus_apus_05,288409.83114192606,4509300.82595632
Apus_apus_05,306409.6326953904,4520300.719180478
Apus_apus_05,294409.7310170696,4568300.200912122
Apus_apus_05,293409.74111021345,4569300.190168759
Apus_apus_05,291409.7616459621,4569300.1887538275
Apus_apus_05,292409.7527146614,4567300.21031293
Apus_apus_05,293409.7422429371,4567300.210799638
Apus_apus_05,294409.73218615516,4566300.221893114
Apus_apus_05,403780.49587723217,4625612.651379704
Apus_apus_05,319409.4361147266,4628299.586351581
Apus_apus_05,333409.2955912364,4620299.677084863
Apus_apus_05,325409.38330167334,4610299.77760384
Apus_apus_05,329354.33885508205,4616517.714011036
Apus_apus_05,330409.3366609835,4600299.884320384
Apus_apus_05,412408.4552165773,4698298.902616596
Apus_apus_05,404119.55107792624,4657556.317942835
Apus_apus_05,457626.46612947946,4668296.19665269
Apus_apus_05,454200.73214604193,4670416.542905797
Apus_apus_05,481407.75653739704,4661299.292350402
Apus_apus_05,491407.65448939154,4654299.364416328
Apus_apus_05,441210.1715324958,4649884.405307642
Apus_apus_05,440139.18279587734,4649687.406794636
Apus_apus_05,437090.3656909802,4605475.487582687
Apus_apus_05,447210.4252630981,4597275.1409347365
Apus_apus_05,444152.0748965875,4606785.864064877
Apus_apus_05,463407.9471877577,4608299.840421194
Apus_apus_05,480407.7704083698,4612299.799878183
Apus_apus_05,481407.7595759551,4618299.737380968
Apus_apus_05,448420.59861890425,4594298.3306591585
Apus_apus_05,447257.11755292653,4593250.996895328
Apus_apus_05,430408.29512389656,4588300.045016662
Apus_apus_05,423948.1507931386,4586449.132277487
Apus_apus_05,420408.4008372564,4585300.074677741
Apus_apus_05,426036.04053893883,4582788.874482106
Apus_apus_05,424639.35793342313,4581408.280655913
Apus_apus_05,430408.29667551606,4582300.108850419
Apus_apus_05,427761.36913434084,4587633.682732412
Apus_apus_05,428408.31614596304,4587300.055493274
Apus_apus_05,424461.2203336295,4575928.796897701
Apus_apus_05,426309.69003849034,4573249.5876856735
Apus_apus_05,426536.3392718851,4572873.20713384
Apus_apus_05,426674.3378863718,4572645.209937798
Apus_apus_05,420254.91528474743,4573592.256497497
Apus_apus_05,419007.4181725513,4572305.211079874
Apus_apus_05,427003.4332754909,4573102.992934833
Apus_apus_05,303409.66404677473,4520300.716874115
Apus_apus_05,316409.5017098259,4564300.256461573
Apus_apus_05,389886.489397762,4578225.615317324
Apus_apus_05,406078.38975504204,4567852.319020911
Apus_apus_05,395767.6403603854,4577095.819493857
Apus_apus_05,401408.5990727936,4587300.04919348
Apus_apus_05,341941.3694595478,4610051.865350532
Apus_apus_05,335409.2759934333,4617299.70964845
Apus_apus_05,403780.49587723217,4625612.651379704
Apus_apus_05,328409.35343780625,4608299.799590349
Apus_apus_05,332409.3147557115,4601299.874977144
Apus_apus_05,441331.81544464605,4676286.3518003
Apus_apus_05,459092.985143316,4670755.193198623
Apus_apus_05,505407.51026947465,4628299.634213762
Apus_apus_05,504619.4069133547,4629001.771513875
Apus_apus_05,494407.62405306124,4631299.602951358
Apus_apus_05,494407.6240500658,4630299.613007408
Apus_apus_05,498318.2094265062,4630429.384654448
Apus_apus_05,441210.1715324958,4649884.405307642
Apus_apus_05,438550.98710709123,4649522.573505639
Apus_apus_05,445832.6762379126,4608654.384172272
Apus_apus_05,437090.3656909802,4605475.487582687
Apus_apus_05,427805.4605554824,4607645.731056299
