name_month,x_UTM,y_UTM,N_indi
Apus_apus_4,516047.4014958157,4653667.3710302515,80
Apus_apus_4,509192.68293180736,4672717.871029335,2
Apus_apus_4,486407.7062069212,4644299.468358429,25
Apus_apus_4,441210.1715324958,4649884.405307642,4
Apus_apus_4,422408.36682843586,4643299.470137377,6
Apus_apus_4,436408.2290151479,4606299.858229277,3
Apus_apus_4,444152.0748965875,4606785.864064877,15
Apus_apus_4,426309.69000982726,4573249.587247623,5
Apus_apus_4,426674.3378863718,4572645.209937798,0
Apus_apus_4,416944.21513580496,4573142.834575095,10
Apus_apus_4,305409.64388773555,4519300.729557745,0
Apus_apus_4,298409.69260802784,4562300.266916138,4
Apus_apus_4,293409.7453497893,4562300.263688225,1
Apus_apus_4,391430.44598195073,4577843.811614831,3
Apus_apus_4,299409.65972333855,4600299.867514107,2
Apus_apus_4,441408.16747101746,4660299.29791777,3
Apus_apus_4,459092.985143316,4670755.193198623,4
Apus_apus_4,431224.00526494836,4601616.122360831,1
Apus_apus_4,425530.5631872576,4600434.562108317,1
Apus_apus_4,426530.39477397565,4598777.461870116,1
Apus_apus_4,437994.1605890304,4592708.362602634,1
Apus_apus_4,426325.84085180494,4573250.049653804,0
Apus_apus_4,426309.69000982726,4573249.587247623,0
Apus_apus_4,426408.3404163828,4573300.202281524,0
Apus_apus_4,425851.34620989923,4573714.198310614,3
Apus_apus_4,426511.3390707285,4572743.208064836,8
Apus_apus_4,426526.1314471979,4572872.523153521,0
Apus_apus_4,426714.33249681845,4572937.673696586,1
Apus_apus_4,289409.8240871985,4504300.879916088,0
Apus_apus_4,289409.8158729058,4517300.740974137,10
Apus_apus_4,301409.6893847485,4514300.7807068005,0
Apus_apus_4,346769.4589689161,4549607.275944633,0
Apus_apus_4,353409.0914281579,4611299.779491705,3
Apus_apus_4,403898.77458452666,4622468.671846328,0
Apus_apus_4,403780.4958734397,4625612.651818501,30
Apus_apus_4,325409.3833016732,4610299.77760384,0
Apus_apus_4,329354.33885508205,4616517.714011036,0
Apus_apus_4,300262.01991573523,4611004.148298292,2
Apus_apus_4,508407.479909626,4673299.169301422,0
Apus_apus_4,515053.92835961044,4678626.531340715,10
Apus_apus_4,510850.27068854775,4648199.140158846,4
Apus_apus_4,516407.396598557,4645299.457602043,3
Apus_apus_4,498407.5828944145,4624299.675882366,2
Apus_apus_4,442952.0588984391,4643495.413114158,0
Apus_apus_4,440139.18279587734,4649687.406794636,1
Apus_apus_4,422408.36682843586,4643299.470137377,1
Apus_apus_4,441207.2109787102,4611779.834164485,0
Apus_apus_4,429408.3062738231,4584300.086820893,10
Apus_apus_4,319602.77736197377,4534016.387228641,0
Apus_apus_4,339280.8553535958,4549800.181631492,3
Apus_apus_4,391502.30932796624,4577846.314437594,6
Apus_apus_4,327409.35788115754,4619299.684760123,0
Apus_apus_4,318409.4534597034,4615299.721201761,50
Apus_apus_4,488742.9300826206,4691333.4123258265,1
Apus_apus_4,497028.9337197033,4680298.037681839,0
Apus_apus_4,475314.4749289819,4671928.412413807,1
Apus_apus_4,462049.74128212064,4656514.444374437,20
Apus_apus_4,510295.13353600045,4656567.613147914,0
Apus_apus_4,508132.48304658895,4673326.169247445,0
Apus_apus_4,440484.61723582604,4648962.176222633,2
Apus_apus_4,437617.29007741174,4641662.427926136,0
Apus_apus_4,437090.3657143938,4605475.488079345,20
Apus_apus_4,432712.5464933833,4600481.2691859,0
Apus_apus_4,453366.7042638657,4604879.948516208,0
Apus_apus_4,481455.18314531835,4610951.670650198,0
Apus_apus_4,418454.68092511885,4584257.178720405,1
Apus_apus_4,431408.2850630271,4586300.066410055,3
Apus_apus_4,306409.63143661333,4521300.70874105,0
Apus_apus_4,305409.64388773555,4519300.729557745,0
Apus_apus_4,391502.30932796624,4577846.314437594,17
Apus_apus_4,394446.0109792644,4576868.831602259,20
Apus_apus_4,403898.77458452666,4622468.671846328,0
Apus_apus_4,459092.985143316,4670755.193198623,8
Apus_apus_4,515875.0903809878,4654328.121004067,3
Apus_apus_4,515102.34518326004,4653924.834649083,2
Apus_apus_4,505407.51026947465,4628299.634213762,0
Apus_apus_4,501407.55181906134,4628299.633691666,0
Apus_apus_4,504619.40690416645,4629001.771606574,0
Apus_apus_4,431577.7675643956,4615259.0374351395,1
Apus_apus_4,437090.3657143938,4605475.488079345,3
Apus_apus_4,426604.1184232135,4598634.039957363,4
Apus_apus_4,423418.75706758874,4597918.117742691,0
Apus_apus_4,430408.2926413493,4601299.909290737,4
Apus_apus_4,441347.9485588457,4602566.9625124,30
Apus_apus_4,472407.8532830131,4607299.851925321,7
Apus_apus_4,448459.17792649707,4594345.704284433,12
Apus_apus_4,437228.74393305497,4588538.916742172,8
Apus_apus_4,428155.14949445694,4581010.878015471,0
Apus_apus_4,431408.2854625264,4585300.076662423,5
Apus_apus_4,430777.38136521925,4585282.420731897,1
Apus_apus_4,432474.56540392316,4586185.6384772,5
Apus_apus_4,434082.5628223723,4587161.162388467,2
Apus_apus_4,421692.3905420611,4570449.231817338,10
Apus_apus_4,307409.628428828,4508300.848787316,0
Apus_apus_4,306409.6331276159,4519300.729201433,0
Apus_apus_4,365187.32525733067,4554665.668367312,8
Apus_apus_4,385422.98907449155,4561377.140938355,10
Apus_apus_4,391408.70838950144,4573300.193348218,10
Apus_apus_4,409541.9542037238,4576932.887103175,3
Apus_apus_4,409929.60545851616,4585647.557788782,1
Apus_apus_4,402408.58115623804,4612299.786962427,0
Apus_apus_4,380408.8085371008,4618299.717001108,1
Apus_apus_4,338409.23357990175,4640299.471840554,0
Apus_apus_4,330575.063873612,4629534.906290043,3
Apus_apus_4,318409.4534597034,4615299.721201761,100
Apus_apus_4,311409.5295003088,4609299.780473541,0
Apus_apus_4,299409.65391344426,4610299.76295171,0
Apus_apus_4,306409.575322681,4620299.6623907285,0
Apus_apus_4,332409.2770348834,4679299.067192246,1
Apus_apus_4,505407.51026947465,4628299.634213762,0
Apus_apus_4,504619.40690416645,4629001.771606574,0
Apus_apus_4,487407.6956686635,4643299.478522859,10
Apus_apus_4,438255.9290220431,4642437.066898271,0
Apus_apus_4,439112.33165518387,4602192.717728563,0
Apus_apus_4,441347.9485588457,4602566.9625124,40
Apus_apus_4,430408.2951238965,4588300.045016662,0
Apus_apus_4,428304.96757163253,4584452.601714724,0
Apus_apus_4,424467.7774345473,4575931.615440345,3
Apus_apus_4,292629.73200749827,4597172.896378909,0
Apus_apus_4,399976.4699690506,4565726.5057373885,10
Apus_apus_4,412967.9449763054,4568778.689000522,2
Apus_apus_4,415408.4559903649,4573300.20056674,0
Apus_apus_4,344409.18435287126,4612299.765621386,0
Apus_apus_4,377408.8282637505,4650299.384550425,10
Apus_apus_4,349409.1198779508,4642299.4561867025,5
Apus_apus_4,329354.33885508205,4616517.714011036,0
Apus_apus_4,291416.92755586305,4624722.384391582,0
Apus_apus_4,378195.5179456546,4651196.476238269,10
Apus_apus_4,440371.2884680342,4650083.3336298885,0
Apus_apus_4,494332.04053232307,4652051.700384452,0
Apus_apus_4,508617.5215649625,4673184.925935297,20
Apus_apus_4,508830.1891896277,4673792.21241186,10
Apus_apus_4,510407.4597523632,4687299.025259788,1
Apus_apus_4,505407.51026947465,4628299.634213762,0
Apus_apus_4,504619.40690416645,4629001.771606574,0
Apus_apus_4,494407.6240500658,4630299.613007408,0
Apus_apus_4,440828.17744971067,4637265.536122749,1
Apus_apus_4,426614.8944338549,4598637.496605766,3
Apus_apus_4,445408.1358188327,4601299.912219645,50
Apus_apus_4,442504.5601688564,4602637.041068648,2
Apus_apus_4,444152.0748965875,4606785.864064877,150
Apus_apus_4,437679.8131622725,4590181.000241805,1
Apus_apus_4,447257.11755292653,4593250.996895328,0
Apus_apus_4,427231.8518184685,4580885.03752559,3
Apus_apus_4,428682.3964752327,4581608.260291809,0
Apus_apus_4,424466.73270432133,4575911.640964935,1
Apus_apus_4,426511.3390707285,4572743.208064836,0
Apus_apus_4,295409.76272969635,4498300.948449774,0
Apus_apus_4,316369.9565600191,4506434.712723387,43
Apus_apus_4,306409.63143661333,4521300.70874105,0
Apus_apus_4,305409.64388773555,4519300.729557745,0
Apus_apus_4,321409.4376556893,4585300.037589128,0
Apus_apus_4,333038.51320894423,4552075.837862745,3
Apus_apus_4,365808.58063447603,4555008.7780327145,6
Apus_apus_4,365237.6499125924,4599102.626677965,8
Apus_apus_4,310409.5272899952,4632299.540729608,1
Apus_apus_4,320409.4361189294,4609299.785196013,0
Apus_apus_4,313409.5080763276,4610299.770766911,0
Apus_apus_4,309713.5901562843,4597912.142052327,0
Apus_apus_4,285409.7909637041,4623299.618671467,0
Apus_apus_4,326409.3426049199,4670299.156780574,0
Apus_apus_4,372484.59626984334,4690720.764547567,1
Apus_apus_4,435676.60909077653,4661208.941212762,3
Apus_apus_4,443166.03602058,4652649.470058064,0
Apus_apus_4,459092.985143316,4670755.193198623,2
Apus_apus_4,462407.95044960047,4672299.177044216,4
Apus_apus_4,510407.4592197282,4655299.354049167,0
Apus_apus_4,519455.9091027371,4684075.627925716,2
Apus_apus_4,505407.51026947465,4628299.634213762,0
Apus_apus_4,504619.40690416645,4629001.771606574,0
Apus_apus_4,485407.71726961795,4636299.551109018,0
Apus_apus_4,485983.83822522074,4636202.451097688,0
Apus_apus_4,485126.4576956999,4637263.33879146,0
Apus_apus_4,451641.00660647865,4644317.34794351,2
Apus_apus_4,438407.9205130956,4643308.942874446,0
Apus_apus_4,441210.1715324958,4649884.405307642,0
Apus_apus_4,440408.18230195314,4634299.566226755,0
Apus_apus_4,454408.04022653704,4615299.766881702,2
Apus_apus_4,426931.3610908778,4622008.711032299,0
Apus_apus_4,437090.3657143938,4605475.488079345,37
Apus_apus_4,436992.92115677544,4605414.082879421,0
Apus_apus_4,434122.80040219054,4601392.191965642,60
Apus_apus_4,444973.1467129462,4597336.567819035,1
Apus_apus_4,441347.9485588457,4602566.9625124,12
Apus_apus_4,449309.61079921486,4594764.108860179,0
Apus_apus_4,446408.12705556466,4593299.995416119,0
Apus_apus_4,431408.2850630271,4586300.066410055,0
Apus_apus_4,417408.4342387654,4576300.16877416,0
Apus_apus_4,424464.4376597406,4575924.322231192,0
Apus_apus_4,416913.14043620985,4573222.244714607,20
Apus_apus_4,306409.6341055528,4517300.7512520505,0
Apus_apus_4,319602.77736197377,4534016.387228641,0
Apus_apus_4,274409.9663136016,4531300.581718199,0
Apus_apus_4,311409.53966561705,4591299.968935221,0
Apus_apus_4,380537.23774157383,4560751.829662289,2
Apus_apus_4,334174.0416701955,4610101.740402789,0
Apus_apus_4,391408.70080138464,4597299.941227517,4
Apus_apus_4,400408.60361400916,4609299.818273098,5
Apus_apus_4,406408.5371215062,4622299.684325122,20
Apus_apus_4,408582.36659316183,4627384.075075781,0
Apus_apus_4,311409.5164735769,4632299.541354915,0
Apus_apus_4,311409.5295003088,4609299.780473541,0
Apus_apus_4,372484.59626984334,4690720.764547567,2
Apus_apus_4,373209.53385526984,4690891.949523789,1
Apus_apus_4,441318.00612061075,4676025.740407348,25
Apus_apus_4,494407.6226977644,4689299.004975535,0
Apus_apus_4,496407.6031264725,4678299.11773596,0
Apus_apus_4,459092.985143316,4670755.193198623,25
Apus_apus_4,504619.40690416645,4629001.771606574,0
Apus_apus_4,494407.6240500658,4630299.613007408,0
Apus_apus_4,440828.17744971067,4637265.536122749,2
Apus_apus_4,441210.1715324958,4649884.405307642,0
Apus_apus_4,427889.0803240984,4597403.584129454,5
Apus_apus_4,441347.9485588457,4602566.9625124,0
Apus_apus_4,481407.7598681545,4612299.800524166,3
Apus_apus_4,424467.66256543493,4575928.618833641,0
Apus_apus_4,426674.3378863718,4572645.209937798,2
Apus_apus_4,421660.3905801407,4570531.231106391,0
Apus_apus_4,306409.6326953904,4520300.719180478,0
Apus_apus_4,307782.8564410838,4516536.383736536,10
Apus_apus_4,313409.53457822686,4562300.275198085,11
Apus_apus_4,339280.8553535958,4549800.181631492,6
Apus_apus_4,363409.00083357905,4578300.129964535,2
Apus_apus_4,342409.20386248676,4616299.722960969,0
Apus_apus_4,359626.9463278026,4610357.832022556,0
Apus_apus_4,328326.04428733396,4616394.31302798,0
