name_month,x_UTM,y_UTM
falsiot_4,437408.2184012554,4605299.868842844
falsiot_4,437090.3657143938,4605475.488079345
falsiot_4,439408.19847643975,4602299.899674466
falsiot_4,430079.5097851818,4603932.299907164
falsiot_4,434408.2500368998,4606299.857599987
falsiot_4,433228.925246576,4600932.391985498
falsiot_4,433408.261216068,4601299.90998808
falsiot_4,430408.290566553,4609299.825647786
falsiot_4,437708.1176250259,4605618.588553951
falsiot_4,430408.291791445,4605299.866869966
falsiot_4,433080.3288695077,4600754.788950143
falsiot_4,437408.2184012554,4605299.868842844
falsiot_4,430408.290566553,4609299.825647786
falsiot_4,431209.7207500209,4601654.262822262
falsiot_4,433408.2606751962,4602299.89944037
falsiot_4,436838.1961995368,4603204.540037811
falsiot_4,431209.7207500209,4601654.262822262
falsiot_4,431209.7207500209,4601654.262822262
falsiot_4,431602.4138595221,4609863.19793044
falsiot_4,433488.82848691504,4600422.1090324735
falsiot_4,433408.261216068,4601299.90998808
falsiot_4,437408.2184012554,4605299.868842844
falsiot_4,430408.29174557846,4606299.856102712
falsiot_4,437468.2727818549,4605591.247010002
falsiot_4,437408.2184012554,4605299.868842844
falsiot_4,444408.14561735885,4606299.859121701
falsiot_4,444408.14561735885,4606299.859121701
