Grup_taxon;Nom_cat;Nom_cien;N_indi;N_obs;Data_obs;x;y
Aus;Abellerol;Merops apiaster;5;1;2017-04-01;2.06641;41.283635
Aus;Abellerol;Merops apiaster;5;1;2017-04-01;2.056556;41.287192
Aus;Abellerol;Merops apiaster;10;1;2017-04-01;2.06305606;41.27904951
Aus;Abellerol;Merops apiaster;1;1;2017-04-03;0.64522199;40.81870887
Aus;Abellerol;Merops apiaster;0;1;2017-04-04;2.245112738;41.59850573
Aus;Abellerol;Merops apiaster;0;1;2017-04-04;2.26183578;41.48307326
Aus;Abellerol;Merops apiaster;20;1;2017-04-04;2.042999;41.354824
Aus;Abellerol;Merops apiaster;1;1;2017-04-04;0.64522199;40.81870887
Aus;Abellerol;Merops apiaster;0;1;2017-04-04;0.857105255;40.93737755
Aus;Abellerol;Merops apiaster;3;1;2017-04-04;0.52237959;41.48489006
Aus;Abellerol;Merops apiaster;1;1;2017-04-04;0.69338598;41.47718749
Aus;Abellerol;Merops apiaster;0;1;2017-04-04;1.020619192;41.1709714
Aus;Abellerol;Merops apiaster;0;1;2017-04-04;1.81032942;41.30501638
Aus;Abellerol;Merops apiaster;5;1;2017-04-04;0.776225507;41.79046675
Aus;Abellerol;Merops apiaster;1;1;2017-04-04;0.9497236;41.68215179
Aus;Abellerol;Merops apiaster;5;1;2017-04-05;2.31194;41.5728
Aus;Abellerol;Merops apiaster;10;1;2017-04-05;2.02342943;41.4331253
Aus;Abellerol;Merops apiaster;5;1;2017-04-06;2.214367058;41.46900035
Aus;Abellerol;Merops apiaster;6;1;2017-04-06;2.03566323;41.41521387
Aus;Abellerol;Merops apiaster;3;1;2017-04-06;0.54443846;41.76251655
Aus;Abellerol;Merops apiaster;1;1;2017-04-06;3.027029301;42.35565083
Aus;Abellerol;Merops apiaster;6;1;2017-04-06;3.150158;42.406173
Aus;Abellerol;Merops apiaster;7;1;2017-04-07;2.93264882;41.83356504
Aus;Abellerol;Merops apiaster;2;1;2017-04-07;2.28523755;41.57015893
Aus;Abellerol;Merops apiaster;6;1;2017-04-07;0.53538454;41.22172599
Aus;Abellerol;Merops apiaster;1;1;2017-04-07;0.54730389;41.22198063
Aus;Abellerol;Merops apiaster;1;1;2017-04-07;0.53673565;41.18572807
Aus;Abellerol;Merops apiaster;2;1;2017-04-07;1.629871;41.260858
Aus;Abellerol;Merops apiaster;1;1;2017-04-07;1.77365685;41.34966828
Aus;Abellerol;Merops apiaster;2;1;2017-04-07;0.65423491;41.56645928
Aus;Abellerol;Merops apiaster;2;1;2017-04-07;0.719819069;41.51024842
Aus;Abellerol;Merops apiaster;2;1;2017-04-07;0.59565429;41.52922329
Aus;Abellerol;Merops apiaster;2;1;2017-04-07;2.11075957;42.04629982
Aus;Abellerol;Merops apiaster;24;1;2017-04-07;3.148231;42.407124
Aus;Abellerol;Merops apiaster;4;4;2017-04-08;2.12216594;41.30279995
Aus;Abellerol;Merops apiaster;3;3;2017-04-08;2.124567032;41.30456991
Aus;Abellerol;Merops apiaster;12;1;2017-04-08;0.6474478;40.75570286
Aus;Abellerol;Merops apiaster;1;1;2017-04-08;0.33701218;41.40644066
Aus;Abellerol;Merops apiaster;2;1;2017-04-08;0.936389;41.258333
Aus;Abellerol;Merops apiaster;0;1;2017-04-08;1.175773144;41.08329768
Aus;Abellerol;Merops apiaster;3;1;2017-04-08;1.0866165;41.0835888
Aus;Abellerol;Merops apiaster;4;1;2017-04-08;1.076638699;41.61844214
Aus;Abellerol;Merops apiaster;0;1;2017-04-08;1.101631;41.936314
Aus;Abellerol;Merops apiaster;1;1;2017-04-08;0.89246867;41.61610746
Aus;Abellerol;Merops apiaster;1;1;2017-04-08;3.10185649;42.2118142
Aus;Abellerol;Merops apiaster;2;1;2017-04-09;3.01693983;41.78854918
Aus;Abellerol;Merops apiaster;0;1;2017-04-09;2.15542253;41.407148
Aus;Abellerol;Merops apiaster;0;1;2017-04-09;0.857105255;40.93737755
Aus;Abellerol;Merops apiaster;8;1;2017-04-09;0.46546415;40.86894033
Aus;Abellerol;Merops apiaster;2;1;2017-04-09;1.0866165;41.0835888
Aus;Abellerol;Merops apiaster;0;1;2017-04-09;1.578503291;41.33882474
Aus;Abellerol;Merops apiaster;2;1;2017-04-09;0.900446;41.798032
Aus;Abellerol;Merops apiaster;1;1;2017-04-09;0.84449138;41.61521748
Aus;Abellerol;Merops apiaster;3;1;2017-04-09;0.73655052;41.61314189
Aus;Abellerol;Merops apiaster;5;1;2017-04-09;0.55701251;41.51715052
Aus;Abellerol;Merops apiaster;1;1;2017-04-09;3.182463;42.03722
Aus;Abellerol;Merops apiaster;4;1;2017-04-09;3.091637;42.336391
Aus;Abellerol;Merops apiaster;0;2;2017-04-10;0.70780292;41.48709478
Aus;Abellerol;Merops apiaster;2;1;2017-04-10;0.95896021;41.41015514
Aus;Abellerol;Merops apiaster;5;1;2017-04-10;1.74184221;41.33504623
Aus;Abellerol;Merops apiaster;8;1;2017-04-10;0.70553119;41.81066279
Aus;Abellerol;Merops apiaster;0;1;2017-04-10;0.9733298;41.71663283
Aus;Abellerol;Merops apiaster;0;1;2017-04-10;0.9497236;41.68215179
Aus;Abellerol;Merops apiaster;0;1;2017-04-10;0.697245989;41.54532817
Aus;Abellerol;Merops apiaster;30;1;2017-04-11;2.22645247;41.47069896
Aus;Abellerol;Merops apiaster;0;1;2017-04-11;2.06490504;41.28168574
Aus;Abellerol;Merops apiaster;1;1;2017-04-11;0.7471715;41.30712786
Aus;Abellerol;Merops apiaster;0;1;2017-04-11;0.515897;41.497012
Aus;Abellerol;Merops apiaster;0;1;2017-04-11;0.524088;41.236631
Aus;Abellerol;Merops apiaster;1;1;2017-04-11;1.70284622;41.30385518
Aus;Abellerol;Merops apiaster;6;1;2017-04-11;1.69889973;41.5019694
Aus;Abellerol;Merops apiaster;0;1;2017-04-11;0.911702;41.781323
Aus;Abellerol;Merops apiaster;8;1;2017-04-11;0.73655052;41.61314189
Aus;Abellerol;Merops apiaster;0;1;2017-04-11;0.68535858;41.70218449
Aus;Abellerol;Merops apiaster;5;1;2017-04-12;2.23288024;41.93910308
Aus;Abellerol;Merops apiaster;0;1;2017-04-12;0.7053542;40.78716131
Aus;Abellerol;Merops apiaster;2;1;2017-04-12;0.51553689;41.49935663
Aus;Abellerol;Merops apiaster;0;1;2017-04-12;0.94529973;41.46395228
Aus;Abellerol;Merops apiaster;2;1;2017-04-12;0.92766175;41.26548579
Aus;Abellerol;Merops apiaster;0;1;2017-04-12;0.502308459;41.01538943
Aus;Abellerol;Merops apiaster;0;1;2017-04-12;1.633272171;41.25890422
Aus;Abellerol;Merops apiaster;0;1;2017-04-12;1.6438216;41.84359111
Aus;Abellerol;Merops apiaster;0;1;2017-04-12;1.308950186;41.83112825
Aus;Abellerol;Merops apiaster;0;1;2017-04-12;0.5031513;41.75240405
Aus;Abellerol;Merops apiaster;0;1;2017-04-12;0.50732722;41.64442212
Aus;Abellerol;Merops apiaster;0;1;2017-04-12;0.435549452;41.50083708
Aus;Abellerol;Merops apiaster;5;1;2017-04-12;3.120117;42.232979
Aus;Abellerol;Merops apiaster;4;1;2017-04-12;3.09852529;42.21206028
Aus;Abellerol;Merops apiaster;4;1;2017-04-12;3.22341754;42.32872171
Aus;Abellerol;Merops apiaster;1;1;2017-04-12;3.230108;42.269058
Aus;Abellerol;Merops apiaster;1;1;2017-04-13;2.329722;41.610833
Aus;Abellerol;Merops apiaster;5;2;2017-04-13;2.12216594;41.30279995
Aus;Abellerol;Merops apiaster;1;1;2017-04-13;2.13093032;41.29764209
Aus;Abellerol;Merops apiaster;5;1;2017-04-13;0.8268499;40.688367
Aus;Abellerol;Merops apiaster;11;1;2017-04-13;0.70446275;40.81990342
Aus;Abellerol;Merops apiaster;45;1;2017-04-13;0.6932382;40.8016647
Aus;Abellerol;Merops apiaster;0;1;2017-04-13;0.86360227;41.39941658
Aus;Abellerol;Merops apiaster;6;1;2017-04-13;0.91573134;41.26527034
Aus;Abellerol;Merops apiaster;0;1;2017-04-13;1.011724694;41.10281802
Aus;Abellerol;Merops apiaster;0;1;2017-04-13;1.102581024;41.62654255
Aus;Abellerol;Merops apiaster;0;1;2017-04-13;1.26868385;41.66392632
Aus;Abellerol;Merops apiaster;0;1;2017-04-13;1.28597124;41.71271672
Aus;Abellerol;Merops apiaster;0;1;2017-04-13;1.26194087;41.71235568
Aus;Abellerol;Merops apiaster;3;1;2017-04-13;1.83764086;41.78266983
Aus;Abellerol;Merops apiaster;0;1;2017-04-13;0.9365652;41.78433387
Aus;Abellerol;Merops apiaster;0;1;2017-04-13;0.84449138;41.61521748
Aus;Abellerol;Merops apiaster;0;1;2017-04-13;0.76022485;41.62261216
Aus;Abellerol;Merops apiaster;2;1;2017-04-13;0.73958259;41.70971287
Aus;Abellerol;Merops apiaster;0;1;2017-04-13;2.29355825;42.02962978
Aus;Abellerol;Merops apiaster;8;1;2017-04-13;2.2148892;42.3120459
Aus;Abellerol;Merops apiaster;0;1;2017-04-13;2.93218093;42.27488271
Aus;Abellerol;Merops apiaster;2;1;2017-04-13;2.63789;42.008593
Aus;Abellerol;Merops apiaster;0;1;2017-04-13;3.048660541;42.17699502
Aus;Abellerol;Merops apiaster;1;1;2017-04-13;3.020638;42.360447
Aus;Abellerol;Merops apiaster;4;1;2017-04-13;3.157059;42.382304
Aus;Abellerol;Merops apiaster;0;1;2017-04-14;2.07127791;41.99607355
Aus;Abellerol;Merops apiaster;0;1;2017-04-14;2.04311917;41.72151752
Aus;Abellerol;Merops apiaster;8;1;2017-04-14;2.04604411;41.52338744
Aus;Abellerol;Merops apiaster;4;1;2017-04-14;2.340441942;41.5257826
Aus;Abellerol;Merops apiaster;2;1;2017-04-14;2.296482405;41.57263378
Aus;Abellerol;Merops apiaster;3;1;2017-04-14;2.56072717;41.62558452
Aus;Abellerol;Merops apiaster;5;1;2017-04-14;2.11969614;41.30734236
Aus;Abellerol;Merops apiaster;15;1;2017-04-14;2.12244884;41.30397309
Aus;Abellerol;Merops apiaster;15;1;2017-04-14;2.128000259;41.3060851
Aus;Abellerol;Merops apiaster;0;1;2017-04-14;0.857105255;40.93737755
Aus;Abellerol;Merops apiaster;2;1;2017-04-14;0.74219383;41.45113677
Aus;Abellerol;Merops apiaster;1;1;2017-04-14;0.7802309;41.38883098
Aus;Abellerol;Merops apiaster;2;1;2017-04-14;0.783684705;41.4675355
Aus;Abellerol;Merops apiaster;1;1;2017-04-14;0.7750204;41.19058069
Aus;Abellerol;Merops apiaster;1;1;2017-04-14;0.714094;41.173133
Aus;Abellerol;Merops apiaster;15;1;2017-04-14;1.12611348;41.42200689
Aus;Abellerol;Merops apiaster;4;1;2017-04-14;1.198223538;41.74079575
Aus;Abellerol;Merops apiaster;0;1;2017-04-14;1.308950186;41.83112825
Aus;Abellerol;Merops apiaster;2;1;2017-04-14;1.000393628;41.77774551
Aus;Abellerol;Merops apiaster;0;1;2017-04-14;0.88992;41.788678
Aus;Abellerol;Merops apiaster;0;1;2017-04-14;0.9994683;41.58958645
Aus;Abellerol;Merops apiaster;1;1;2017-04-14;0.73655052;41.61314189
Aus;Abellerol;Merops apiaster;2;1;2017-04-14;0.516505;41.509711
Aus;Abellerol;Merops apiaster;0;1;2017-04-14;0.89793451;42.18358979
Aus;Abellerol;Merops apiaster;1;1;2017-04-14;1.451587376;42.35830521
Aus;Abellerol;Merops apiaster;1;1;2017-04-14;1.529779;42.002899
Aus;Abellerol;Merops apiaster;1;1;2017-04-14;3.18615852;42.04058731
Aus;Abellerol;Merops apiaster;4;1;2017-04-14;3.10312913;42.24194786
Aus;Abellerol;Merops apiaster;2;2;2017-04-14;3.09852529;42.21206028
Aus;Abellerol;Merops apiaster;3;1;2017-04-14;3.12230996;42.27015435
Aus;Abellerol;Merops apiaster;8;1;2017-04-14;3.113529779;42.31971321
Aus;Abellerol;Merops apiaster;2;1;2017-04-14;3.090019;42.369337
Aus;Abellerol;Merops apiaster;4;1;2017-04-15;2.23309602;41.92109133
Aus;Abellerol;Merops apiaster;10;1;2017-04-15;2.06451242;41.28242117
Aus;Abellerol;Merops apiaster;22;1;2017-04-15;0.70477317;40.81090223
Aus;Abellerol;Merops apiaster;1;1;2017-04-15;0.527902;41.480574
Aus;Abellerol;Merops apiaster;1;1;2017-04-15;0.723425;41.233566
Aus;Abellerol;Merops apiaster;12;1;2017-04-15;0.74636;41.224666
Aus;Abellerol;Merops apiaster;6;1;2017-04-15;1.0866165;41.0835888
Aus;Abellerol;Merops apiaster;0;1;2017-04-15;1.07105976;41.66427678
Aus;Abellerol;Merops apiaster;0;1;2017-04-15;1.25187648;41.64015025
Aus;Abellerol;Merops apiaster;3;1;2017-04-15;0.97940945;41.90587096
Aus;Abellerol;Merops apiaster;1;1;2017-04-15;0.548358;41.77493
Aus;Abellerol;Merops apiaster;6;1;2017-04-15;0.859607;41.805722
Aus;Abellerol;Merops apiaster;5;1;2017-04-15;0.80115421;41.83054615
Aus;Abellerol;Merops apiaster;1;1;2017-04-15;0.88996;41.801428
Aus;Abellerol;Merops apiaster;0;1;2017-04-15;0.91195;41.782335
Aus;Abellerol;Merops apiaster;0;1;2017-04-15;0.909602;41.763457
Aus;Abellerol;Merops apiaster;2;1;2017-04-15;0.95567164;41.72156161
Aus;Abellerol;Merops apiaster;5;1;2017-04-15;0.84353857;42.00246426
Aus;Abellerol;Merops apiaster;0;1;2017-04-15;2.93209384;42.35593736
Aus;Abellerol;Merops apiaster;1;1;2017-04-15;3.18615852;42.04058731
Aus;Abellerol;Merops apiaster;0;1;2017-04-16;2.168512344;41.61385413
Aus;Abellerol;Merops apiaster;0;1;2017-04-16;2.566780759;41.73587288
Aus;Abellerol;Merops apiaster;15;1;2017-04-16;2.609043089;41.74732809
Aus;Abellerol;Merops apiaster;5;1;2017-04-16;0.78565768;40.65891407
Aus;Abellerol;Merops apiaster;10;1;2017-04-16;0.84977683;40.68693334
Aus;Abellerol;Merops apiaster;0;1;2017-04-16;0.857105255;40.93737755
Aus;Abellerol;Merops apiaster;1;1;2017-04-16;0.30169937;40.81118146
Aus;Abellerol;Merops apiaster;1;1;2017-04-16;0.3252;41.04945
Aus;Abellerol;Merops apiaster;0;1;2017-04-16;0.45582882;41.42714385
Aus;Abellerol;Merops apiaster;0;1;2017-04-16;0.51553689;41.49935663
Aus;Abellerol;Merops apiaster;1;1;2017-04-16;0.697672;41.464627
Aus;Abellerol;Merops apiaster;5;1;2017-04-16;0.75118934;41.1901176
Aus;Abellerol;Merops apiaster;1;1;2017-04-16;0.76943;41.189704
Aus;Abellerol;Merops apiaster;5;1;2017-04-16;0.747028;41.117312
Aus;Abellerol;Merops apiaster;3;1;2017-04-16;1.0866165;41.0835888
Aus;Abellerol;Merops apiaster;25;1;2017-04-16;1.310666;41.224618
Aus;Abellerol;Merops apiaster;0;1;2017-04-16;1.10601882;41.70088436
Aus;Abellerol;Merops apiaster;0;1;2017-04-16;1.154002641;41.72921866
Aus;Abellerol;Merops apiaster;0;1;2017-04-16;1.878897048;41.74773748
Aus;Abellerol;Merops apiaster;0;1;2017-04-16;0.69350196;41.81042176
Aus;Abellerol;Merops apiaster;2;1;2017-04-16;0.7533349;41.82061426
Aus;Abellerol;Merops apiaster;2;1;2017-04-16;0.78943024;41.82131492
Aus;Abellerol;Merops apiaster;30;1;2017-04-16;0.706579685;41.60174086
Aus;Abellerol;Merops apiaster;2;1;2017-04-16;0.64675214;41.62520747
Aus;Abellerol;Merops apiaster;0;1;2017-04-16;0.7952737;42.00154698
Aus;Abellerol;Merops apiaster;0;1;2017-04-16;2.4855403;42.02157231
Aus;Abellerol;Merops apiaster;0;1;2017-04-16;2.74379632;42.03000477
Aus;Abellerol;Merops apiaster;1;1;2017-04-16;3.18615852;42.04058731
Aus;Abellerol;Merops apiaster;2;1;2017-04-16;3.11414989;42.31087041
Aus;Abellerol;Merops apiaster;14;1;2017-04-17;3.14959535;41.90554158
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;2.392281;41.944832
Aus;Abellerol;Merops apiaster;1;1;2017-04-17;2.251188;41.97549
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;2.20139663;41.5606
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;2.370049;41.539648
Aus;Abellerol;Merops apiaster;5;1;2017-04-17;0.48310734;40.71620485
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;0.308915;40.962605
Aus;Abellerol;Merops apiaster;2;1;2017-04-17;0.69529902;41.42318671
Aus;Abellerol;Merops apiaster;3;1;2017-04-17;1.0866165;41.0835888
Aus;Abellerol;Merops apiaster;5;1;2017-04-17;1.081921;41.172939
Aus;Abellerol;Merops apiaster;20;1;2017-04-17;1.35993873;41.16437006
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;1.549230289;41.18539057
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;1.700568;41.265628
Aus;Abellerol;Merops apiaster;1;1;2017-04-17;1.77365685;41.34966828
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;1.102581024;41.62654255
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;1.26363636;41.64933518
Aus;Abellerol;Merops apiaster;16;1;2017-04-17;1.990100037;41.55119789
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;1.926919444;41.55206944
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;1.899722815;41.79304853
Aus;Abellerol;Merops apiaster;3;1;2017-04-17;0.717545;41.813291
Aus;Abellerol;Merops apiaster;6;1;2017-04-17;0.68147288;41.81017947
Aus;Abellerol;Merops apiaster;5;1;2017-04-17;0.70553119;41.81066279
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;0.9365652;41.78433387
Aus;Abellerol;Merops apiaster;9;1;2017-04-17;0.939068;41.681287
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;0.97868192;41.5456039
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;0.410377979;41.58983395
Aus;Abellerol;Merops apiaster;9;1;2017-04-17;0.435549452;41.50083708
Aus;Abellerol;Merops apiaster;3;1;2017-04-17;0.91062873;42.16581039
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;2.986586;42.085783
Aus;Abellerol;Merops apiaster;7;1;2017-04-17;3.0170549;42.22086439
Aus;Abellerol;Merops apiaster;46;1;2017-04-17;3.111655;42.288325
Aus;Abellerol;Merops apiaster;0;1;2017-04-17;3.1111;42.288194
Aus;Abellerol;Merops apiaster;4;1;2017-04-18;2.23320384;41.91208544
Aus;Abellerol;Merops apiaster;2;1;2017-04-18;2.245112738;41.59850573
Aus;Abellerol;Merops apiaster;1;1;2017-04-18;2.14156004;41.55116167
Aus;Abellerol;Merops apiaster;0;1;2017-04-18;0.6932382;40.8016647
Aus;Abellerol;Merops apiaster;6;1;2017-04-18;0.70477317;40.81090223
Aus;Abellerol;Merops apiaster;0;1;2017-04-18;0.629027519;40.89173313
Aus;Abellerol;Merops apiaster;1;1;2017-04-18;1.15406738;41.70166647
Aus;Abellerol;Merops apiaster;3;1;2017-04-18;1.14231423;41.69247052
Aus;Abellerol;Merops apiaster;2;1;2017-04-18;1.15380976;41.71066882
Aus;Abellerol;Merops apiaster;0;1;2017-04-18;1.86249908;41.73788494
Aus;Abellerol;Merops apiaster;0;1;2017-04-18;0.54950597;41.79843259
Aus;Abellerol;Merops apiaster;0;1;2017-04-18;0.93677;41.786198
Aus;Abellerol;Merops apiaster;0;1;2017-04-18;0.9497236;41.68215179
Aus;Abellerol;Merops apiaster;0;1;2017-04-18;0.9994683;41.58958645
Aus;Abellerol;Merops apiaster;1;2;2017-04-18;0.706579685;41.60174086
Aus;Abellerol;Merops apiaster;0;1;2017-04-18;0.6477208;41.54999762
Aus;Abellerol;Merops apiaster;0;1;2017-04-18;3.104326;42.241338
Aus;Abellerol;Merops apiaster;0;1;2017-04-18;3.101922;42.244716
Aus;Abellerol;Merops apiaster;3;1;2017-04-19;2.245112738;41.59850573
Aus;Abellerol;Merops apiaster;8;1;2017-04-19;2.31194;41.5728
Aus;Abellerol;Merops apiaster;8;1;2017-04-19;0.6932382;40.8016647
Aus;Abellerol;Merops apiaster;0;1;2017-04-19;0.267193;40.910557
Aus;Abellerol;Merops apiaster;2;1;2017-04-19;1.8400724;41.6475923
Aus;Abellerol;Merops apiaster;0;1;2017-04-19;0.75617152;41.76349889
Aus;Abellerol;Merops apiaster;15;1;2017-04-19;0.91249832;41.78959302
Aus;Abellerol;Merops apiaster;2;1;2017-04-19;0.6477208;41.54999762
Aus;Abellerol;Merops apiaster;4;1;2017-04-19;0.74383026;41.74837892
Aus;Abellerol;Merops apiaster;2;1;2017-04-19;1.990375;42.452514
Aus;Abellerol;Merops apiaster;1;1;2017-04-19;2.26772547;42.05641511
Aus;Abellerol;Merops apiaster;2;1;2017-04-19;3.095387208;42.22566918
Aus;Abellerol;Merops apiaster;0;1;2017-04-19;3.1263041;42.27857076
Aus;Abellerol;Merops apiaster;5;1;2017-04-20;2.543608223;41.76021999
Aus;Abellerol;Merops apiaster;0;1;2017-04-20;0.58761532;40.77248166
Aus;Abellerol;Merops apiaster;0;1;2017-04-20;1.046721;41.180699
Aus;Abellerol;Merops apiaster;0;1;2017-04-20;1.74992744;41.34040562
Aus;Abellerol;Merops apiaster;1;1;2017-04-20;0.94268375;41.92323073
Aus;Abellerol;Merops apiaster;3;1;2017-04-20;0.911438;41.786036
Aus;Abellerol;Merops apiaster;0;1;2017-04-20;0.9994683;41.58958645
Aus;Abellerol;Merops apiaster;7;2;2017-04-20;0.706579685;41.60174086
Aus;Abellerol;Merops apiaster;6;1;2017-04-20;0.719819069;41.51024842
Aus;Abellerol;Merops apiaster;8;1;2017-04-20;2.978691516;42.08304227
Aus;Abellerol;Merops apiaster;9;1;2017-04-20;3.127056;42.301257
Aus;Abellerol;Merops apiaster;11;1;2017-04-21;2.71603077;41.79720635
Aus;Abellerol;Merops apiaster;3;1;2017-04-21;2.68076976;41.62598056
Aus;Abellerol;Merops apiaster;20;1;2017-04-21;0.50440841;40.77971843
Aus;Abellerol;Merops apiaster;12;1;2017-04-21;0.6932382;40.8016647
Aus;Abellerol;Merops apiaster;0;1;2017-04-21;0.91573134;41.26527034
Aus;Abellerol;Merops apiaster;0;1;2017-04-21;1.70284622;41.30385518
Aus;Abellerol;Merops apiaster;3;1;2017-04-21;0.976905;41.773895
Aus;Abellerol;Merops apiaster;0;1;2017-04-21;0.9497236;41.68215179
Aus;Abellerol;Merops apiaster;0;1;2017-04-21;3.0897544;42.22083054
Aus;Abellerol;Merops apiaster;5;1;2017-04-21;3.1263041;42.27857076
Aus;Abellerol;Merops apiaster;0;1;2017-04-21;3.122606;42.28708
Aus;Abellerol;Merops apiaster;20;1;2017-04-22;3.05319352;41.96867341
Aus;Abellerol;Merops apiaster;2;1;2017-04-22;2.33544;41.6439
Aus;Abellerol;Merops apiaster;2;1;2017-04-22;2.0223475;41.50517406
Aus;Abellerol;Merops apiaster;2;1;2017-04-22;2.291575;41.568122
Aus;Abellerol;Merops apiaster;5;1;2017-04-22;2.340688705;41.60254313
Aus;Abellerol;Merops apiaster;2;1;2017-04-22;0.60591736;41.25023508
Aus;Abellerol;Merops apiaster;4;1;2017-04-22;0.57114305;41.22248623
Aus;Abellerol;Merops apiaster;1;1;2017-04-22;0.57047637;41.24048557
Aus;Abellerol;Merops apiaster;2;1;2017-04-22;1.471869224;41.27345356
Aus;Abellerol;Merops apiaster;0;1;2017-04-22;1.05057742;41.54684568
Aus;Abellerol;Merops apiaster;0;1;2017-04-22;1.10072185;41.67220131
Aus;Abellerol;Merops apiaster;2;1;2017-04-22;1.56255093;41.7075035
Aus;Abellerol;Merops apiaster;0;1;2017-04-22;1.82577395;41.77354243
Aus;Abellerol;Merops apiaster;10;1;2017-04-22;1.81391039;41.76441383
Aus;Abellerol;Merops apiaster;1;1;2017-04-22;1.32748022;41.96550766
Aus;Abellerol;Merops apiaster;2;1;2017-04-22;1.035928;41.751417
Aus;Abellerol;Merops apiaster;2;1;2017-04-22;0.75617152;41.76349889
Aus;Abellerol;Merops apiaster;1;1;2017-04-22;0.95731908;41.84243699
Aus;Abellerol;Merops apiaster;2;1;2017-04-22;0.99427492;41.81606988
Aus;Abellerol;Merops apiaster;10;1;2017-04-22;0.91034259;41.80556686
Aus;Abellerol;Merops apiaster;0;1;2017-04-22;0.96525;41.775345
Aus;Abellerol;Merops apiaster;0;1;2017-04-22;0.982566858;41.77646983
Aus;Abellerol;Merops apiaster;10;1;2017-04-22;0.963218;41.72826
Aus;Abellerol;Merops apiaster;0;1;2017-04-22;0.77035743;41.67684714
Aus;Abellerol;Merops apiaster;41;1;2017-04-22;0.78298036;41.65907884
Aus;Abellerol;Merops apiaster;0;1;2017-04-22;0.9994683;41.58958645
Aus;Abellerol;Merops apiaster;1;1;2017-04-22;0.697474;41.603514
Aus;Abellerol;Merops apiaster;0;2;2017-04-22;0.719819069;41.51024842
Aus;Abellerol;Merops apiaster;0;1;2017-04-22;0.61480124;41.53752982
Aus;Abellerol;Merops apiaster;0;2;2017-04-22;0.59566496;41.57905543
Aus;Abellerol;Merops apiaster;0;1;2017-04-22;0.89793451;42.18358979
Aus;Abellerol;Merops apiaster;15;1;2017-04-22;2.20651937;42.11905269
Aus;Abellerol;Merops apiaster;0;1;2017-04-22;2.487352;42.165316
Aus;Abellerol;Merops apiaster;2;1;2017-04-22;2.78644541;42.33774655
Aus;Abellerol;Merops apiaster;1;1;2017-04-22;2.935348;42.297355
Aus;Abellerol;Merops apiaster;0;1;2017-04-22;3.09967;42.208325
Aus;Abellerol;Merops apiaster;6;4;2017-04-22;3.09852529;42.21206028
Aus;Abellerol;Merops apiaster;5;1;2017-04-22;3.1263041;42.27857076
Aus;Abellerol;Merops apiaster;2;1;2017-04-22;3.12230996;42.27015435
Aus;Abellerol;Merops apiaster;2;1;2017-04-23;2.23320384;41.91208544
Aus;Abellerol;Merops apiaster;0;1;2017-04-23;2.03748;41.722536
Aus;Abellerol;Merops apiaster;18;1;2017-04-23;2.054687243;41.56530712
Aus;Abellerol;Merops apiaster;8;1;2017-04-23;2.71634828;41.72515164
Aus;Abellerol;Merops apiaster;4;1;2017-04-23;2.70432543;41.72512133
Aus;Abellerol;Merops apiaster;1;1;2017-04-23;0.763869;40.648126
Aus;Abellerol;Merops apiaster;0;1;2017-04-23;0.589143;40.778818
Aus;Abellerol;Merops apiaster;0;1;2017-04-23;0.590468;40.773219
Aus;Abellerol;Merops apiaster;5;1;2017-04-23;0.66860252;40.82819128
Aus;Abellerol;Merops apiaster;0;1;2017-04-23;0.40829581;40.81362688
Aus;Abellerol;Merops apiaster;0;1;2017-04-23;0.515155792;41.01598012
Aus;Abellerol;Merops apiaster;0;1;2017-04-23;1.732857;41.22436
Aus;Abellerol;Merops apiaster;0;1;2017-04-23;0.9365652;41.78433387
Aus;Abellerol;Merops apiaster;0;1;2017-04-23;0.9497236;41.68215179
Aus;Abellerol;Merops apiaster;0;1;2017-04-23;0.59566496;41.57905543
Aus;Abellerol;Merops apiaster;2;1;2017-04-23;3.10333844;42.24394705
Aus;Abellerol;Merops apiaster;0;1;2017-04-23;3.105225563;42.20535523
Aus;Abellerol;Merops apiaster;12;2;2017-04-23;3.09852529;42.21206028
Aus;Abellerol;Merops apiaster;4;1;2017-04-23;3.1263041;42.27857076
Aus;Abellerol;Merops apiaster;6;1;2017-04-23;3.10998551;42.28853934
Aus;Abellerol;Merops apiaster;7;1;2017-04-24;2.281594276;41.66072949
Aus;Abellerol;Merops apiaster;10;1;2017-04-24;2.15472171;41.46118689
Aus;Abellerol;Merops apiaster;6;1;2017-04-24;0.70446275;40.81990342
Aus;Abellerol;Merops apiaster;0;1;2017-04-24;0.513095856;41.49718357
