Grup_taxon;Nom_cat;Nom_cien;N_indi;N_obs;Data_obs;x;y
Aus;Oreneta vulgar;Hirundo rustica;10;1;2022-04-15;1.004185;41.326233
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;1.06229152;41.5560504
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;1.07105976;41.66427678
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;1.154002641;41.72921866
Aus;Oreneta vulgar;Hirundo rustica;20;1;2022-04-15;1.170317966;41.74403674
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;1.20111346;41.73843877
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-15;1.976119337;41.53885057
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;1.86345135;41.68385343
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;1.87515054;41.70198225
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;1.844158173;41.74823071
Aus;Oreneta vulgar;Hirundo rustica;30;1;2022-04-15;1.90649271;41.78563307
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;1.87199692;41.8820854
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-15;1.88279103;41.95424305
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-15;1.308950186;41.83112825
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;1.23371358;41.86503429
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-15;0.54443846;41.76251655
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;0.97304683;41.7256342
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;0.852819;41.677994
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;0.93843943;41.67998646
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;0.9994683;41.58958645
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;0.6477208;41.54999762
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;0.89494496;42.27359112
Aus;Oreneta vulgar;Hirundo rustica;20;1;2022-04-15;0.759288;42.457285
Aus;Oreneta vulgar;Hirundo rustica;8;1;2022-04-15;0.946897;42.572154
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-15;1.629594699;42.36117791
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-15;1.0855838;42.38500015
Aus;Oreneta vulgar;Hirundo rustica;9;1;2022-04-15;1.43884651;42.34532811
Aus;Oreneta vulgar;Hirundo rustica;10;1;2022-04-15;1.46289922;42.35465887
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;1.052779;42.119914
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-15;1.992308702;42.13714509
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-15;1.8411122;42.06422088
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;2.071219;42.044655
Aus;Oreneta vulgar;Hirundo rustica;10;1;2022-04-15;2.203767;42.077043
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-15;2.24766436;42.04205522
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;2.2545691;42.02296158
Aus;Oreneta vulgar;Hirundo rustica;6;1;2022-04-15;2.46023992;42.15655203
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-15;2.17976737;42.31699966
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-15;2.370469272;42.26200596
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-15;2.37029;42.261617
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-15;2.754412;42.384262
Aus;Oreneta vulgar;Hirundo rustica;12;1;2022-04-15;2.90774297;42.40095025
Aus;Oreneta vulgar;Hirundo rustica;18;1;2022-04-15;2.91993992;42.36493553
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-15;2.616563592;42.22179353
Aus;Oreneta vulgar;Hirundo rustica;12;1;2022-04-15;3.1740026;42.0135868
Aus;Oreneta vulgar;Hirundo rustica;0;2;2022-04-15;3.18605346;42.00456134
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-15;3.151158;42.114701
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-15;3.152517;42.114533
Aus;Oreneta vulgar;Hirundo rustica;13;1;2022-04-15;3.059947717;42.13253425
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;3.035120552;42.24354497
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-15;3.090771;42.222705
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-15;3.104586;42.246226
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-15;3.103462;42.243771
Aus;Oreneta vulgar;Hirundo rustica;0;2;2022-04-15;3.09478387;42.221556
Aus;Oreneta vulgar;Hirundo rustica;8;1;2022-04-15;3.096245527;42.2128332
Aus;Oreneta vulgar;Hirundo rustica;0;2;2022-04-15;3.100161859;42.21414352
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;3.09852529;42.21206028
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-15;3.10185649;42.2118142
Aus;Oreneta vulgar;Hirundo rustica;10;1;2022-04-15;3.092408;42.214582
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-15;3.322135549;42.31937102
Aus;Oreneta vulgar;Hirundo rustica;12;1;2022-04-15;3.12530027;42.27384364
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-15;3.12621175;42.27483332
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-15;3.113741554;42.34245275
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-15;3.11426398;42.37391253
Aus;Oreneta vulgar;Hirundo rustica;6;1;2022-04-15;3.00494817;42.34695134
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;3.0530592;41.80655196
Aus;Oreneta vulgar;Hirundo rustica;1;2;2022-04-16;3.055615425;41.81287488
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-16;2.801902;41.987158
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-16;2.803244762;41.99073109
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-16;2.920085;41.856946
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;2.923175;41.850985
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;2.927773;41.848223
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;2.865269;41.85919
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;2.715221643;41.91128384
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;2.615026168;41.98282102
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;2.617997639;41.96565993
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;2.28680008;41.88510465
Aus;Oreneta vulgar;Hirundo rustica;6;2;2022-04-16;2.29014449;41.99877954
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;2.28424246;41.66022368
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-16;2.47311;41.549992
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;2.473334;41.550591
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;2.461082;41.547788
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;2.670016;41.712815
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-16;2.699397;41.690024
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;2.62794;41.684928
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;2.638137;41.629883
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-16;2.776843;41.6508
Aus;Oreneta vulgar;Hirundo rustica;7;1;2022-04-16;2.777292401;41.65009371
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;2.228224;41.446055
Aus;Oreneta vulgar;Hirundo rustica;13;1;2022-04-16;2.194132805;41.45559314
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;2.056436126;41.48507918
Aus;Oreneta vulgar;Hirundo rustica;6;1;2022-04-16;2.02302417;41.46014369
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;2.013743;41.382294
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;2.053153;41.34784
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-16;2.05122;41.314252
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-16;2.097326517;41.33108874
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;2.06305606;41.27904951
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;0.72000789;40.71212248
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;0.7463979;40.63157261
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;0.594555257;40.67200993
Aus;Oreneta vulgar;Hirundo rustica;0;2;2022-04-16;0.72969473;40.77536588
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;0.80133576;40.75873874
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;0.857105255;40.93737755
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;0.910738867;40.98473804
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;0.509763;41.491371
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-16;0.512624;41.497785
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-16;0.688361;41.490683
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;0.707947;41.486551
Aus;Oreneta vulgar;Hirundo rustica;8;1;2022-04-16;0.51613779;41.23667755
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;0.937484565;41.0610017
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;1.12371285;41.08870488
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;1.009206569;41.11911868
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;1.11000536;41.15153177
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-16;1.409838;41.145088
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.40781766;41.1560346
Aus;Oreneta vulgar;Hirundo rustica;12;1;2022-04-16;1.6778698;41.35761485
Aus;Oreneta vulgar;Hirundo rustica;10;1;2022-04-16;1.633272171;41.25890422
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.44994404;41.39079862
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.291172504;41.33989373
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.06175332;41.57405459
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.0721339;41.6282687
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;1.15380976;41.71066882
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;1.154002641;41.72921866
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-16;1.199226379;41.7347016
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.217722893;41.6592386
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-16;1.135734;41.657133
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.28788174;41.64069233
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.31023789;41.70406964
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-16;1.770902;41.507814
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.755668;41.519215
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.85143845;41.68373399
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.841914;41.775995
Aus;Oreneta vulgar;Hirundo rustica;23;1;2022-04-16;1.835898021;41.77925824
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.35599793;41.79479898
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;1.30251;41.830541
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;1.295937;41.844585
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;0.85469413;41.66944674
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;0.948149922;41.68266304
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;0.9994683;41.58958645
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-16;0.645175246;41.5214219
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;0.65122;41.548562
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-16;0.521961;41.512944
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;0.52448693;41.50969985
Aus;Oreneta vulgar;Hirundo rustica;7;1;2022-04-16;0.890349206;42.13194186
Aus;Oreneta vulgar;Hirundo rustica;0;2;2022-04-16;0.96852564;42.24790182
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;0.89494496;42.27359112
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;0.91918221;42.27403363
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;0.84216699;42.398686
Aus;Oreneta vulgar;Hirundo rustica;10;1;2022-04-16;0.759246;42.457329
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-16;1.848167341;42.38187039
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;1.463584;42.442837
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-16;1.465005;42.444126
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;1.465612;42.447547
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;1.22041674;42.34214515
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;1.048026;42.328684
Aus;Oreneta vulgar;Hirundo rustica;6;1;2022-04-16;1.022114109;42.33083393
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;1.461768559;42.35282351
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-16;1.46289922;42.35465887
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;1.992213;42.137047
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;1.987287607;42.13813161
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-16;1.83338662;42.0167964
Aus;Oreneta vulgar;Hirundo rustica;6;2;2022-04-16;2.21905758;42.08311339
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;2.263136714;42.02975941
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-16;2.284513;42.232029
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;2.337596;42.308666
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;2.337373;42.309766
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;2.370596;42.263146
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-16;2.370469272;42.26200596
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;2.74805;42.385221
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-16;2.87291;42.418101
Aus;Oreneta vulgar;Hirundo rustica;20;1;2022-04-16;3.19269655;42.04628209
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;3.121988;42.125631
Aus;Oreneta vulgar;Hirundo rustica;0;2;2022-04-16;3.09852529;42.21206028
Aus;Oreneta vulgar;Hirundo rustica;12;1;2022-04-16;3.10156842;42.21348961
Aus;Oreneta vulgar;Hirundo rustica;8;1;2022-04-16;3.10184203;42.20280796
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-16;3.11114376;42.20215088
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-16;3.157125;42.368614
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-16;3.23538689;42.28366733
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;3.12530027;42.27384364
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-16;3.086986542;42.26146206
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-16;3.02923389;42.35595375
Aus;Oreneta vulgar;Hirundo rustica;25;1;2022-04-16;3.156902;42.38238
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;3.0650974;41.80654577
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;3.02898279;41.80656056
Aus;Oreneta vulgar;Hirundo rustica;2;2;2022-04-17;3.055615425;41.81287488
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;3.14949034;41.86050794
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-17;2.779313;41.892626
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;2.92060556;41.83355735
Aus;Oreneta vulgar;Hirundo rustica;0;2;2022-04-17;2.615026168;41.98282102
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;2.615942038;41.97394196
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;2.617997639;41.96565993
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;2.28680008;41.88510465
Aus;Oreneta vulgar;Hirundo rustica;9;2;2022-04-17;2.29014449;41.99877954
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-17;2.060156;41.997718
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;2.00636346;41.76623964
Aus;Oreneta vulgar;Hirundo rustica;25;1;2022-04-17;2.202459947;41.5527008
Aus;Oreneta vulgar;Hirundo rustica;20;1;2022-04-17;2.54094243;41.59788981
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-17;2.728222;41.713803
Aus;Oreneta vulgar;Hirundo rustica;6;1;2022-04-17;2.706842;41.686114
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;2.77671206;41.65322836
Aus;Oreneta vulgar;Hirundo rustica;20;1;2022-04-17;2.776607;41.650453
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;2.32197052;41.49832359
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;2.152336761;41.49148421
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-17;2.145858837;41.49172854
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;2.117443;41.312497
Aus;Oreneta vulgar;Hirundo rustica;6;1;2022-04-17;2.118776486;41.30394901
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;2.021163;41.284433
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;2.054372;41.286828
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;0.4041575;40.61537548
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;0.84977683;40.68693334
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;0.85363737;40.72737748
Aus;Oreneta vulgar;Hirundo rustica;2;3;2022-04-17;0.841180751;40.6891632
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;0.72000789;40.71212248
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-17;0.594555257;40.67200993
Aus;Oreneta vulgar;Hirundo rustica;20;1;2022-04-17;0.509985;40.797454
Aus;Oreneta vulgar;Hirundo rustica;0;2;2022-04-17;0.7894974;40.75851249
Aus;Oreneta vulgar;Hirundo rustica;8;1;2022-04-17;0.857105255;40.93737755
Aus;Oreneta vulgar;Hirundo rustica;13;1;2022-04-17;0.643683883;41.25484773
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-17;0.688373;41.47171
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-17;0.894240996;41.23432828
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;0.845050659;41.23469091
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;1.175773144;41.08329768
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-17;1.15991536;41.07127416
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;1.160645485;41.10031035
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-17;1.32511106;41.12783919
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;1.650352478;41.1944148
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;1.676573753;41.19951688
Aus;Oreneta vulgar;Hirundo rustica;15;1;2022-04-17;1.631298;41.259639
Aus;Oreneta vulgar;Hirundo rustica;4;2;2022-04-17;1.98410511;41.27351685
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-17;1.798196;41.383482
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-17;1.516412835;41.38806999
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;1.361660957;41.34662758
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;1.140165;41.561433
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;1.996677;41.793135
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;1.903836;41.785819
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;1.308950186;41.83112825
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;0.959157199;41.55262129
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;0.719819069;41.51024842
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-17;0.719377;41.510832
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-17;0.651832;41.552388
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;0.65488604;41.54845987
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;0.6477208;41.54999762
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-17;0.663930769;41.69675117
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;0.89464525;42.28259117
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-17;0.82006329;42.3352299
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-17;1.190827;42.530278
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-17;1.18453332;42.32357118
Aus;Oreneta vulgar;Hirundo rustica;12;1;2022-04-17;1.8411122;42.06422088
Aus;Oreneta vulgar;Hirundo rustica;6;1;2022-04-17;1.84546193;42.01691851
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;1.84529899;42.02592322
Aus;Oreneta vulgar;Hirundo rustica;20;1;2022-04-17;2.137214;42.294167
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;2.15574065;42.29881327
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;2.34964504;42.31808901
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;2.373472;42.262541
Aus;Oreneta vulgar;Hirundo rustica;6;1;2022-04-17;2.701364;42.379814
Aus;Oreneta vulgar;Hirundo rustica;14;1;2022-04-17;2.91991704;42.38294748
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;2.915752;42.315697
Aus;Oreneta vulgar;Hirundo rustica;6;1;2022-04-17;2.90466451;42.31699913
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-17;2.828058;42.368153
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;3.19387384;42.03488242
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-17;3.0413057;42.24787684
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;3.099431992;42.2072864
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-17;3.099306;42.208694
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;3.098080158;42.20940028
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;3.098917;42.209422
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;3.100575735;42.20959805
Aus;Oreneta vulgar;Hirundo rustica;20;1;2022-04-17;3.099584041;42.21071432
Aus;Oreneta vulgar;Hirundo rustica;3;1;2022-04-17;3.096765876;42.212714
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;3.093950048;42.21261298
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;3.09852529;42.21206028
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-17;3.11114376;42.20215088
Aus;Oreneta vulgar;Hirundo rustica;4;2;2022-04-17;3.06565203;42.34693266
Aus;Oreneta vulgar;Hirundo rustica;12;1;2022-04-17;3.00494817;42.34695134
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-17;3.15080955;42.41890003
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-18;3.0650974;41.80654577
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-18;3.02898279;41.80656056
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-18;3.030944467;41.80908843
Aus;Oreneta vulgar;Hirundo rustica;0;2;2022-04-18;3.055615425;41.81287488
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-18;2.802694864;41.98614465
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-18;2.93264882;41.83356504
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-18;2.63084524;41.95908562
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-18;2.64291187;41.95912378
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-18;2.617997639;41.96565993
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-18;2.624661385;41.96191228
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-18;2.28680008;41.88510465
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-18;2.263020901;41.88123265
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-18;2.310965535;41.9091368
Aus;Oreneta vulgar;Hirundo rustica;8;2;2022-04-18;2.29014449;41.99877954
Aus;Oreneta vulgar;Hirundo rustica;15;1;2022-04-18;2.23934017;41.85934718
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-18;2.011019068;41.84943288
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-18;2.054113;41.754726
Aus;Oreneta vulgar;Hirundo rustica;6;1;2022-04-18;2.347465;41.832598
Aus;Oreneta vulgar;Hirundo rustica;10;1;2022-04-18;2.28424246;41.66022368
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-18;2.19972758;41.6956942
Aus;Oreneta vulgar;Hirundo rustica;6;1;2022-04-18;2.17695687;41.59645614
Aus;Oreneta vulgar;Hirundo rustica;5;1;2022-04-18;2.16484293;41.60537586
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-18;2.107712;41.566629
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-18;2.17787063;41.52440547
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-18;2.33284022;41.60647359
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-18;2.34484037;41.60654261
Aus;Oreneta vulgar;Hirundo rustica;0;1;2022-04-18;2.608062;41.60695
Aus;Oreneta vulgar;Hirundo rustica;4;1;2022-04-18;2.724739;41.662438
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-18;2.722392;41.668169
Aus;Oreneta vulgar;Hirundo rustica;8;1;2022-04-18;2.776299;41.656226
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-18;2.352513365;41.48968663
Aus;Oreneta vulgar;Hirundo rustica;1;1;2022-04-18;2.25009062;41.49787736
Aus;Oreneta vulgar;Hirundo rustica;23;1;2022-04-18;2.194132805;41.45559314
Aus;Oreneta vulgar;Hirundo rustica;2;1;2022-04-18;2.152336761;41.49148421
