name_month,x_UTM,y_UTM,N_indi
abellerol_4,273535.9114865137,4538093.76679581,0
abellerol_4,307409.58335698396,4588299.998324826,2
abellerol_4,339280.8553535958,4549800.181631492,3
abellerol_4,339104.9320521612,4559728.552430736,5
abellerol_4,362409.01910149085,4558300.341408371,20
abellerol_4,378328.8085977232,4560351.97234246,0
abellerol_4,391154.4661439126,4569059.112970235,0
abellerol_4,397408.6438447847,4578300.142161438,1
abellerol_4,341941.3694497946,4610051.865550808,0
abellerol_4,355409.0706610518,4612299.770089292,0
abellerol_4,415776.8375552472,4600440.555904454,16
abellerol_4,410508.86131999735,4600600.854565123,0
abellerol_4,408582.36659316183,4627384.075075781,0
abellerol_4,310415.2811695307,4631564.785508409,3
abellerol_4,307409.5590104908,4631299.549256807,6
abellerol_4,309409.5377161583,4631299.550164922,5
abellerol_4,328531.20627815125,4627889.3523418065,0
abellerol_4,328465.1247647584,4616442.864754153,9
abellerol_4,331409.32498300966,4601299.874934959,0
abellerol_4,284153.06505036145,4607476.660668018,0
abellerol_4,285957.7703101751,4597532.330613721,9
abellerol_4,327409.33257410355,4670299.157285295,3
abellerol_4,498890.57772917865,4659300.771494361,0
abellerol_4,501407.5514509789,4674299.159329863,7
abellerol_4,509205.1414483939,4681795.461399685,46
abellerol_4,509159.4047133214,4681780.856036179,0
abellerol_4,436408.2223590514,4640299.504287635,4
abellerol_4,437090.3657143938,4605475.488079345,2
abellerol_4,428408.31335326855,4600299.919014472,1
abellerol_4,305409.64388773555,4519300.729557745,0
abellerol_4,306409.6326953904,4520300.719180478,6
abellerol_4,300263.394015956,4529444.741156709,0
abellerol_4,346409.1615449324,4618299.7043680055,1
abellerol_4,345409.17218786187,4617299.714447768,3
abellerol_4,346409.16049793,4619299.693779036,2
abellerol_4,405408.5478817404,4621299.694038134,0
abellerol_4,296409.6728632705,4630299.552565846,0
abellerol_4,328553.19437982625,4628095.923486798,0
abellerol_4,329354.33885508205,4616517.714011036,0
abellerol_4,333256.30383398343,4606142.824985237,0
abellerol_4,308878.5385810933,4608099.888406582,1
abellerol_4,303816.6125656002,4602486.846864951,0
abellerol_4,508607.30773519946,4676577.539845223,0
abellerol_4,508408.51965679135,4676952.371332281,0
abellerol_4,437090.3657143938,4605475.488079345,3
abellerol_4,442636.79829901294,4602575.031307505,8
abellerol_4,305409.64388773555,4519300.729557745,8
abellerol_4,269843.75293963496,4532424.108449337,0
abellerol_4,403408.5714662372,4611299.798207031,2
abellerol_4,313479.4991801111,4625951.607391153,0
abellerol_4,326545.36252757785,4628521.587825529,15
abellerol_4,303816.6125656002,4602486.846864951,2
abellerol_4,312409.5106961777,4624299.625101619,4
abellerol_4,416979.88631395693,4700514.071437527,2
abellerol_4,439408.1888373921,4656299.338711214,1
abellerol_4,507871.7687842496,4674836.913369623,2
abellerol_4,510414.45953490876,4680714.092841686,0
abellerol_4,462061.10813250847,4623254.920043779,5
abellerol_4,296409.74136319186,4516300.756393056,0
abellerol_4,336171.42643722723,4560655.780042235,0
abellerol_4,395408.6649379969,4577300.152562125,0
abellerol_4,329409.3254244238,4643299.435866094,1
abellerol_4,326447.65613718575,4628128.7815046925,3
abellerol_4,333256.30383398343,4606142.824985237,0
abellerol_4,308878.5385810933,4608099.888406582,7
abellerol_4,309713.5901562843,4597912.142052327,6
abellerol_4,498237.57833600417,4658996.599491759,8
abellerol_4,510472.6991279368,4683233.140625061,9
abellerol_4,476407.81049582124,4627299.643277349,11
abellerol_4,473407.8434607502,4608299.8413807545,3
abellerol_4,289409.8158729058,4517300.740974137,20
abellerol_4,305409.64388773555,4519300.729557745,12
abellerol_4,325409.40375576005,4570300.197911651,0
abellerol_4,391408.70838950144,4573300.193348218,0
abellerol_4,331856.27346963226,4626650.605121519,3
abellerol_4,329354.33885508205,4616517.714011036,0
abellerol_4,507407.4904193936,4674299.158938977,0
abellerol_4,510414.45953490876,4680714.092841686,5
abellerol_4,510108.17079647933,4681658.465370094,0
abellerol_4,504407.5209075564,4646299.447140596,20
abellerol_4,444656.79154979746,4610453.360131586,2
abellerol_4,418408.41900460306,4595299.969117942,2
abellerol_4,440934.70739817055,4602069.402989451,2
abellerol_4,445058.7988795176,4605858.464319188,5
abellerol_4,299409.6777024446,4569300.194203705,2
abellerol_4,296409.7111695439,4566300.223251951,4
abellerol_4,296409.71022252715,4568300.202441064,1
abellerol_4,372012.4904186878,4570239.745132398,2
abellerol_4,337409.263115464,4601299.876985528,0
abellerol_4,341898.20935189445,4615124.734987214,0
abellerol_4,380408.8085371008,4618299.717001108,2
abellerol_4,402408.5781754857,4625299.652055625,0
abellerol_4,401408.5884596532,4624299.66198189,10
abellerol_4,361408.99352870625,4647299.409535799,1
abellerol_4,336705.0177615661,4624041.072996717,2
abellerol_4,313479.4991801111,4625951.607391153,2
abellerol_4,330409.31945115095,4634299.529911957,1
abellerol_4,333409.28959020146,4631299.562551593,2
abellerol_4,326409.36264812516,4630299.569336823,10
abellerol_4,330891.3659302889,4626834.464664041,0
abellerol_4,332333.57387658383,4626925.435678572,0
abellerol_4,330598.6695000158,4621610.5175839625,10
abellerol_4,314409.49432515947,4616299.709113055,0
abellerol_4,315409.4846966611,4614299.729808201,41
abellerol_4,333256.30383398343,4606142.824985237,0
abellerol_4,308124.92619608855,4608316.982442898,1
abellerol_4,309713.5901562843,4597912.142052327,0
abellerol_4,301032.6420966524,4601177.859713033,0
abellerol_4,299564.6543770129,4605832.810131848,0
abellerol_4,326409.341700632,4672299.1364694135,0
abellerol_4,434408.239227348,4663299.266363568,15
abellerol_4,457653.7226608616,4668258.506734527,0
abellerol_4,482407.74554545665,4687299.02574815,2
abellerol_4,494670.6750683418,4682794.091740079,1
abellerol_4,508227.45452850964,4672911.539880353,0
abellerol_4,508132.48304658895,4673326.169247445,6
abellerol_4,510414.45953490876,4680714.092841686,5
abellerol_4,510086.462873385,4679779.10274529,2
abellerol_4,436408.2223590514,4640299.504287635,2
abellerol_4,419940.5960589916,4619418.025464415,0
abellerol_4,421180.45895996306,4601946.026157402,18
abellerol_4,476407.81145227177,4619299.726881691,8
abellerol_4,475407.82136219845,4619299.726489192,4
abellerol_4,310934.0192266051,4502100.897599962,1
abellerol_4,296558.0224113576,4517000.669103729,0
abellerol_4,296652.7604571113,4516375.995363774,0
abellerol_4,303409.66357128375,4522300.695493308,5
abellerol_4,281409.8979903812,4521300.692857448,0
abellerol_4,291062.0733775293,4543505.363475207,0
abellerol_4,393792.3673254528,4564437.6676008655,0
abellerol_4,328531.20627815125,4627889.3523418065,0
abellerol_4,329354.33885508205,4616517.714011036,0
abellerol_4,299564.6543770129,4605832.810131848,0
abellerol_4,508525.4788654246,4676867.132755664,2
abellerol_4,508686.4561968058,4672582.348630295,0
abellerol_4,508132.48304658895,4673326.169247445,12
abellerol_4,510414.45953490876,4680714.092841686,4
abellerol_4,509067.473402302,4681819.081403016,6
abellerol_4,440188.17314711155,4612357.786255514,7
abellerol_4,429408.3048450248,4590300.023845154,10
abellerol_4,306409.63143661333,4521300.70874105,6
abellerol_4,292419.027297497,4596937.478148389,0
abellerol_4,308409.56833319424,4595299.925456351,2
abellerol_4,405408.5498174465,4614299.767292061,4
abellerol_4,406648.48010211706,4620875.843813922,9
abellerol_4,403780.4958734397,4625612.651818501,25
abellerol_4,362408.99006137287,4630299.585750062,0
abellerol_4,364408.96938060306,4630299.587080418,0
abellerol_4,364408.96951174806,4631299.575807852,0
abellerol_4,362408.989761025,4632299.565633704,3
abellerol_4,350409.11232484283,4634299.53939606,0
abellerol_4,348409.1323676327,4636299.51733163,0
abellerol_4,349409.1238615834,4633299.548921797,0
abellerol_4,325570.9444224865,4628709.472669596,0
abellerol_4,321409.4219148796,4615299.722998023,5
abellerol_4,309713.5901562843,4597912.142052327,0
abellerol_4,288649.74487180135,4605393.471001821,0
abellerol_4,488407.6836428967,4700298.893430583,2
abellerol_4,499030.9818016424,4660882.715704595,2
abellerol_4,506241.65666728327,4652573.132388664,4
abellerol_4,508469.2854631336,4672732.2861985285,1
abellerol_4,511204.1479553593,4689727.964640851,0
abellerol_4,448723.00018403213,4641258.059131404,0
abellerol_4,437928.5387211368,4647533.873525511,1
abellerol_4,440188.17314711155,4612357.786255514,5
abellerol_4,419935.77631105506,4581486.5819634935,6
abellerol_4,426536.3392718851,4572873.20713384,0
abellerol_4,305409.64388773555,4519300.729557745,11
abellerol_4,282409.89178249746,4515300.757497439,0
abellerol_4,292629.73200749827,4597172.896378909,0
abellerol_4,309409.55786493444,4596299.915683847,0
abellerol_4,371483.9556734506,4565297.650610872,7
abellerol_4,346469.3831548856,4621358.9404392755,0
abellerol_4,403780.4958734397,4625612.651818501,4
abellerol_4,354848.9060132858,4632655.668779889,0
abellerol_4,353409.08245948615,4633299.550935498,0
abellerol_4,297409.66596407467,4625299.605619375,1
abellerol_4,304665.7626422514,4630504.207428637,1
abellerol_4,313479.4991801111,4625951.607391153,0
abellerol_4,322409.4041693399,4630299.567024403,0
abellerol_4,325570.9444224865,4628709.472669596,0
abellerol_4,331409.32256525184,4606299.822292195,0
abellerol_4,309409.5566634268,4598299.893879842,0
abellerol_4,306409.58577775187,4601299.860915067,0
abellerol_4,296147.69403267256,4599049.878629168,0
abellerol_4,285409.7927287874,4620299.650670372,1
abellerol_4,285409.7936412594,4619299.660218359,1
abellerol_4,508132.48304658895,4673326.169247445,1
abellerol_4,508189.4446679838,4673351.507541998,2
abellerol_4,509407.4703868747,4683299.0664983215,0
abellerol_4,516591.99848456687,4645176.312635116,3
abellerol_4,484407.7263973261,4648299.42704104,0
abellerol_4,483819.702685405,4648102.596527451,23
abellerol_4,438128.19161200244,4647473.946222036,0
abellerol_4,440408.18796279037,4602299.900581606,0
abellerol_4,296409.751887154,4499300.938876631,8
abellerol_4,389032.80726361874,4561749.94089573,1
abellerol_4,406408.5379595076,4618299.72580512,0
abellerol_4,406408.53775716596,4619299.715216382,6
abellerol_4,319409.43032972724,4639299.472911704,1
abellerol_4,308878.5385810933,4608099.888406582,0
abellerol_4,307409.5778801439,4597299.903456273,0
abellerol_4,306409.5873434913,4598299.8925555935,0
abellerol_4,484407.7263973261,4648299.42704104,15
abellerol_4,437152.9897521147,4605597.354123549,9
abellerol_4,447257.11755292653,4593250.996895328,16
abellerol_4,295409.75487188454,4512300.798327658,1
abellerol_4,305409.64087868703,4524300.675417271,7
abellerol_4,303409.66404677473,4520300.716874115,0
abellerol_4,304409.6560615456,4516300.760274881,11
abellerol_4,276409.9087722807,4586300.000486117,1
abellerol_4,443666.6910385327,4653297.113660675,4
abellerol_4,508362.3087677258,4677239.116539106,1
abellerol_4,478521.78842247586,4627826.638829213,2
abellerol_4,437892.71390948945,4636606.150538128,2
abellerol_4,441273.2290608121,4643151.331294202,14
abellerol_4,438550.98712168,4649522.573139753,1
abellerol_4,436408.22479083913,4628299.628785534,2
abellerol_4,444152.0748965875,4606785.864064877,7
abellerol_4,447751.4424871952,4604328.431985159,18
abellerol_4,432408.2726173029,4594299.98267458,15
abellerol_4,303409.66404677473,4520300.716874115,0
abellerol_4,281409.9013603417,4517300.735833245,4
abellerol_4,385408.77306264034,4568300.243929038,0
abellerol_4,379408.8305737213,4584300.073706885,0
abellerol_4,362357.7588329882,4569283.881281511,2
abellerol_4,355409.06932538515,4614299.749080193,0
abellerol_4,308409.547431454,4632299.539177956,2
abellerol_4,304706.97635744984,4632305.246003983,3
abellerol_4,296409.67491906666,4627299.584505449,0
abellerol_4,309409.5377161583,4631299.550164922,2
abellerol_4,332333.57387658383,4626925.435678572,2
abellerol_4,320409.4361189294,4609299.785196013,0
abellerol_4,321409.42566930555,4609299.785736892,4
abellerol_4,308878.5385810933,4608099.888406582,0
abellerol_4,288862.43438378786,4601667.305590408,1
abellerol_4,478407.78690194356,4671299.189330244,4
abellerol_4,508327.06862085685,4673531.091938918,15
abellerol_4,509407.4703868747,4683299.0664983215,0
abellerol_4,509067.473402302,4681819.081403016,0
abellerol_4,510086.462873385,4679779.10274529,0
abellerol_4,507845.6014004297,4677712.19132929,4
abellerol_4,502390.5414953612,4689054.007441632,0
abellerol_4,478521.78842247586,4627826.638829213,1
abellerol_4,437112.4728029748,4639108.209477044,2
abellerol_4,428408.3144902549,4595299.971660035,0
abellerol_4,427889.0803240984,4597403.584129454,18
abellerol_4,427688.5424416695,4597732.352069306,2
abellerol_4,436408.2294441641,4601299.909923858,10
abellerol_4,456472.7842089023,4600451.83664157,2
abellerol_4,437994.1605890304,4592708.362602634,0
abellerol_4,420254.91527661844,4573592.256271751,0
abellerol_4,295506.59624366637,4512231.394834083,0
abellerol_4,306409.63143661333,4521300.70874105,0
abellerol_4,292629.73200749827,4597172.896378909,0
abellerol_4,306818.4630022625,4596205.339484712,2
abellerol_4,320409.4449031338,4592299.963506769,0
abellerol_4,326409.3935070961,4570300.197541124,1
abellerol_4,291406.4602684716,4568276.356975975,8
abellerol_4,292409.7517454289,4568300.199718365,8
abellerol_4,378339.02029915317,4560331.9387594685,0
abellerol_4,391408.7066830099,4578300.140003038,3
abellerol_4,395408.6649379969,4577300.152562125,8
abellerol_4,408408.52438975824,4593299.9873357825,0
abellerol_4,350869.90219407075,4587598.246801216,0
abellerol_4,339409.238313757,4608299.804665055,8
abellerol_4,357409.04957315966,4611299.781239602,0
abellerol_4,413078.9562586522,4620275.813271369,10
abellerol_4,406408.53280315065,4637299.5285356445,5
abellerol_4,376418.4382626958,4643954.028442568,0
abellerol_4,356718.75745165587,4635120.709781269,0
abellerol_4,309713.5901562843,4597912.142052327,0
abellerol_4,309700.2730802357,4598034.331802497,0
abellerol_4,409408.49833587016,4652299.373239213,15
abellerol_4,421518.87873478443,4651524.616725899,0
abellerol_4,434846.9619950737,4662640.320151847,1
abellerol_4,434043.7536866663,4685477.670733926,3
abellerol_4,495407.61293219007,4700298.892991625,0
abellerol_4,477884.6123054973,4666368.8390409835,2
abellerol_4,505211.58598291106,4675158.637286684,5
abellerol_4,507697.1316851672,4677473.748507201,2
abellerol_4,508434.2835333266,4676657.274463138,70
abellerol_4,508378.03260920086,4676643.661100914,1
abellerol_4,508468.6684078514,4676878.495027056,0
abellerol_4,508454.9793445997,4676873.482032714,2
abellerol_4,508327.06862085685,4673531.091938918,7
abellerol_4,510414.45953490876,4680714.092841686,30
abellerol_4,509407.4704555589,4684299.056818494,20
abellerol_4,509663.4671347071,4680959.090647356,0
abellerol_4,502291.8815044184,4688928.1354528675,0
abellerol_4,443101.5021060858,4642798.576606357,4
abellerol_4,440188.17314711155,4612357.786255514,0
abellerol_4,437090.3657143938,4605475.488079345,3
abellerol_4,445408.135751042,4600299.921710219,14
abellerol_4,428304.96757163253,4584452.601714724,8
abellerol_4,426714.33249681845,4572937.673696586,1
abellerol_4,280409.91659895075,4510300.809999201,0
abellerol_4,280409.9238065074,4498300.9393576225,0
abellerol_4,280409.92346427334,4499300.928825529,0
abellerol_4,311913.58295153006,4503719.899915372,8
abellerol_4,307655.62105787743,4516677.758088902,2
abellerol_4,292660.7013936684,4596889.792822409,0
abellerol_4,309409.58541903784,4546300.442638499,1
abellerol_4,339135.45855167054,4559613.420957003,16
abellerol_4,343409.20672818425,4587300.026717921,15
abellerol_4,343687.35555987037,4603566.026743319,1
abellerol_4,337409.26007712004,4606299.825070332,0
abellerol_4,409408.5131115918,4596299.955899666,0
abellerol_4,410508.86131999735,4600600.854565123,0
abellerol_4,397408.6286916867,4627299.628821558,2
abellerol_4,401405.9196654234,4624539.639412631,6
abellerol_4,381408.78868520935,4645299.437200356,0
abellerol_4,310409.5272899952,4632299.540729608,16
abellerol_4,309713.5901562843,4597912.142052327,0
abellerol_4,375408.83362404804,4690298.972558709,1
abellerol_4,409408.49833587016,4652299.373239213,20
abellerol_4,454408.03320504096,4667299.227651907,0
abellerol_4,447408.1025615894,4685299.042192659,0
abellerol_4,491407.6539508885,4668299.22081984,10
abellerol_4,479762.9524986774,4664016.7494830405,1
abellerol_4,478407.78690194356,4671299.189330244,3
abellerol_4,479081.48212349566,4664434.219327229,12
abellerol_4,505324.4205245049,4675665.589289752,0
abellerol_4,508508.4792775893,4676645.13459608,1
abellerol_4,509067.473402302,4681819.081403016,0
abellerol_5,516575.9709460237,4645127.314872851,8
abellerol_5,486407.7062069212,4644299.468358429,4
abellerol_5,440828.17744971067,4637265.536122749,0
abellerol_5,439033.02966960316,4637451.018594917,6
abellerol_5,438401.6222676309,4643309.219540919,6
abellerol_5,441210.1715324958,4649884.405307642,10
abellerol_5,421408.3769179216,4642299.480022168,20
abellerol_5,421408.3770417813,4641299.490241425,8
abellerol_5,441920.7742029069,4633358.598157446,10
abellerol_5,420336.4625052482,4621291.615855109,5
abellerol_5,426177.3589015167,4608728.998919514,0
abellerol_5,423561.5038131123,4606617.22082034,80
abellerol_5,421408.3854225412,4607299.843713073,0
abellerol_5,417031.7139352756,4604496.865111897,20
abellerol_5,424968.5935012188,4600103.948013847,12
abellerol_5,466365.57930795755,4621189.5989824515,2
abellerol_5,475407.8215614648,4616299.758058378,2
abellerol_5,441918.8905172711,4593841.3285140535,0
abellerol_5,437994.1605890304,4592708.362602634,0
abellerol_5,439365.20045693096,4593659.990412618,12
abellerol_5,436408.230967172,4594299.983821358,15
abellerol_5,424461.2203336295,4575928.796897701,0
abellerol_5,425408.3506914618,4574300.191451947,12
abellerol_5,426309.69000982726,4573249.587247623,30
abellerol_5,420254.91527661844,4573592.256271751,5
abellerol_5,283409.89230648946,4498300.941351311,0
abellerol_5,313634.5602199652,4512248.809700685,0
abellerol_5,295408.1145567176,4512138.675219825,0
abellerol_5,282409.88901906426,4519300.714803626,8
abellerol_5,273409.98792962893,4515300.75236975,5
abellerol_5,293409.74056565727,4570300.179807876,1
abellerol_5,301409.6657517338,4554300.353431845,4
abellerol_5,334409.3158687904,4556300.350513495,20
abellerol_5,370755.31583826774,4564981.932963179,1
