name_month,x_UTM,y_UTM,N_obs,month,year
abellerol_4,491995.33006359736,4649663.120668619,1,4,2022
abellerol_4,419972.962059928,4578672.514997137,1,4,2022
abellerol_4,303383.3980965896,4532088.1068916535,1,4,2022
abellerol_4,395408.6649379969,4577300.152562125,1,4,2022
abellerol_4,351608.3483758769,4613477.379217944,1,4,2022
abellerol_4,394408.6652610783,4610299.805323459,1,4,2022
abellerol_4,399408.60208060546,4648299.411790998,1,4,2022
abellerol_4,329409.3385725801,4617299.706361329,1,4,2022
abellerol_4,328409.34849122626,4617299.705313581,1,4,2022
abellerol_4,321922.35762387444,4622314.782646614,1,4,2022
abellerol_4,327409.35923972784,4616299.716161777,1,4,2022
abellerol_4,317138.8083895303,4597478.189690249,1,4,2022
abellerol_4,404408.5489065702,4653299.362333072,1,4,2022
abellerol_4,434359.2404388166,4658573.314216239,1,4,2022
abellerol_4,459407.9816214081,4673299.166759623,1,4,2022
abellerol_4,509439.77707907837,4682745.9484947305,1,4,2022
abellerol_4,501889.1282411589,4678283.221868501,1,4,2022
abellerol_4,502390.5414953612,4689054.007441632,1,4,2022
abellerol_4,490196.66771691886,4631978.595461622,1,4,2022
abellerol_4,454099.4929538363,4599170.9305019695,1,4,2022
abellerol_4,481455.18314531835,4610951.670650198,1,4,2022
abellerol_4,435636.99590596603,4593695.979383907,1,4,2022
abellerol_4,395408.6649379969,4577300.152562125,1,4,2022
abellerol_4,394037.662117486,4577403.701107682,1,4,2022
abellerol_4,386408.7609507399,4573300.191875968,1,4,2022
abellerol_4,388651.1499994697,4567448.349905966,1,4,2022
abellerol_4,400056.2814982716,4594000.170368308,1,4,2022
abellerol_4,343409.19588316896,4610299.786347479,1,4,2022
abellerol_4,343701.27484227286,4615949.283665312,1,4,2022
abellerol_4,342851.22680158855,4616429.639344794,1,4,2022
abellerol_4,350243.5027367041,4621888.008914275,1,4,2022
abellerol_4,332333.57387658383,4626925.435678572,1,4,2022
abellerol_4,322393.9355620183,4623550.06032348,1,4,2022
abellerol_4,309409.5566634268,4598299.893879842,1,4,2022
abellerol_4,306409.58661410824,4600299.871507896,1,4,2022
abellerol_4,313066.0060139741,4668769.75129393,1,4,2022
abellerol_4,434359.2404388166,4658573.314216239,1,4,2022
abellerol_4,500407.5616284316,4662299.282328226,1,4,2022
abellerol_4,501407.55154759245,4664299.261914532,1,4,2022
abellerol_4,507891.7172776324,4673210.499587394,1,4,2022
abellerol_4,509116.1723685077,4681742.159703283,1,4,2022
abellerol_4,501087.37497860997,4688452.945360121,1,4,2022
abellerol_4,480413.02373397205,4647304.776366121,1,4,2022
abellerol_4,429307.91973996116,4623438.29849436,1,4,2022
abellerol_4,441408.1758681556,4612299.795924725,1,4,2022
abellerol_4,437408.2184012554,4605299.868842844,1,4,2022
abellerol_4,431209.72075002093,4601654.262822262,2,4,2022
abellerol_4,429408.30173792434,4606299.856088852,1,4,2022
abellerol_4,442004.66623361554,4594205.074688397,1,4,2022
abellerol_4,441763.61458723724,4594069.929152024,1,4,2022
abellerol_4,441408.17865967413,4593299.995394615,1,4,2022
abellerol_4,436536.1218799312,4592229.400219168,1,4,2022
abellerol_4,421408.393803898,4570300.233573591,1,4,2022
abellerol_4,316304.1425725121,4508345.7603634,1,4,2022
abellerol_4,306389.6344901108,4517663.747539036,1,4,2022
abellerol_4,312745.7686244757,4596127.705543478,1,4,2022
abellerol_4,313285.07230279525,4596327.40342105,1,4,2022
abellerol_4,315409.49499635637,4596299.918973216,1,4,2022
abellerol_4,323775.65792052797,4570625.948098991,1,4,2022
abellerol_4,323376.5845620858,4570469.771263858,1,4,2022
abellerol_4,291843.7581705138,4568006.203249078,1,4,2022
abellerol_4,330409.36056019913,4552300.390051042,1,4,2022
abellerol_4,333038.51320894423,4552075.837862745,1,4,2022
abellerol_4,342032.0205698338,4557409.297196389,1,4,2022
abellerol_4,348067.1827493548,4567291.650909827,1,4,2022
abellerol_4,393408.6899417257,4565300.278501941,1,4,2022
abellerol_4,378109.3371964531,4571766.982628727,1,4,2022
abellerol_4,388408.73838148505,4578300.139722638,1,4,2022
abellerol_4,395408.6649379969,4577300.152562125,1,4,2022
abellerol_4,416184.7590588455,4568953.758730897,1,4,2022
abellerol_4,369403.84680745204,4570061.391058563,1,4,2022
abellerol_4,357023.06558160065,4577898.148194129,1,4,2022
abellerol_4,350243.5027367041,4621888.008914275,1,4,2022
abellerol_4,376459.4184223574,4610742.428747437,1,4,2022
abellerol_4,334219.3331917006,4627150.402078222,1,4,2022
abellerol_4,297139.2839269756,4625159.859052898,1,4,2022
abellerol_4,313479.4991801111,4625951.607391153,1,4,2022
abellerol_4,329082.0487930953,4628347.4348336905,1,4,2022
abellerol_4,317457.8313687418,4606518.97824395,1,4,2022
abellerol_4,310442.56096877763,4597485.24429776,1,4,2022
abellerol_4,309713.5901562843,4597912.142052327,1,4,2022
abellerol_4,306023.8908530547,4600191.188686712,1,4,2022
abellerol_4,304300.2285044502,4602713.4005498765,1,4,2022
abellerol_4,404912.83299757715,4693349.99291974,1,4,2022
abellerol_4,336357.7380925844,4667575.560794895,2,4,2022
abellerol_4,403408.55983649107,4652299.371903208,1,4,2022
abellerol_4,427504.67710181954,4656257.43288187,1,4,2022
abellerol_4,470346.4191586847,4661844.761083311,1,4,2022
abellerol_4,505407.5106362535,4675299.149115395,1,4,2022
abellerol_4,523586.135974577,4685140.546597735,2,4,2022
abellerol_5,504407.5207139492,4628299.634109716,1,5,2022
abellerol_5,478642.6633049175,4627757.326836703,1,5,2022
abellerol_5,438408.20130759676,4642299.48360674,1,5,2022
abellerol_5,441210.1715324958,4649884.405307642,1,5,2022
abellerol_5,432408.2662611869,4630299.60707597,1,5,2022
abellerol_5,439565.5857062935,4619049.615923022,1,5,2022
abellerol_5,433408.25831674115,4616299.753072591,1,5,2022
abellerol_5,431408.2830684002,4597299.951469907,1,5,2022
abellerol_5,445392.32368713105,4595274.76752625,1,5,2022
abellerol_5,444408.14561735885,4606299.859121701,1,5,2022
abellerol_5,439365.20045693096,4593659.990412618,1,5,2022
abellerol_5,429395.2400314228,4587719.375617378,1,5,2022
abellerol_5,425408.3465085953,4591300.013144214,1,5,2022
abellerol_5,423352.2793153604,4589648.682630434,1,5,2022
abellerol_5,418657.09688229475,4585139.834020508,1,5,2022
abellerol_5,419415.80465473456,4585312.775723667,1,5,2022
abellerol_5,424083.4043101133,4582062.170779646,1,5,2022
abellerol_5,424464.5318169639,4575905.084245787,1,5,2022
abellerol_5,426536.3392718851,4572873.20713384,1,5,2022
abellerol_5,420254.91527661844,4573592.256271751,1,5,2022
abellerol_5,281409.91285184806,4499300.929552186,1,5,2022
abellerol_5,307655.62105787743,4516677.758088902,1,5,2022
abellerol_5,308409.61309847096,4516300.762402692,1,5,2022
abellerol_5,279491.38308291766,4592738.662739596,1,5,2022
abellerol_5,284409.82316167105,4589299.973363048,1,5,2022
abellerol_5,284409.8226228776,4590299.963223334,1,5,2022
abellerol_5,333263.05436609965,4564353.087479213,1,5,2022
abellerol_5,366408.976889914,4559300.332809961,1,5,2022
abellerol_5,366408.9774143476,4557300.353667837,1,5,2022
abellerol_5,387733.81222195696,4563757.078659423,1,5,2022
abellerol_5,385505.61975156923,4568399.1674689045,1,5,2022
abellerol_5,383408.78524507326,4594299.969989313,2,5,2022
abellerol_5,342409.2068233338,4610299.785153325,1,5,2022
abellerol_5,347480.05913976347,4618994.0160897905,1,5,2022
abellerol_5,349463.24108307925,4622554.239974144,1,5,2022
abellerol_5,367534.6891037722,4614000.579386789,1,5,2022
abellerol_5,386270.8576705145,4603290.374897036,1,5,2022
abellerol_5,385408.76348792715,4597299.938289258,1,5,2022
abellerol_5,387408.738550935,4610299.803023103,1,5,2022
abellerol_5,403780.4958734397,4625612.651818501,1,5,2022
abellerol_5,359579.31242304895,4632409.115644696,1,5,2022
abellerol_5,345394.9080708717,4625834.411204753,1,5,2022
abellerol_5,334534.50391351734,4627768.54221183,1,5,2022
abellerol_5,341205.7573963965,4631886.041973696,1,5,2022
abellerol_5,318409.4534597034,4615299.721201761,1,5,2022
abellerol_5,333256.30383398343,4606142.824985237,1,5,2022
abellerol_5,310396.18875905266,4597513.128966614,1,5,2022
abellerol_5,302585.5286221994,4600628.693604597,1,5,2022
abellerol_5,431408.2710580644,4656299.337253878,1,5,2022
abellerol_5,455676.742372506,4667979.241873711,1,5,2022
abellerol_5,441383.3050507982,4676216.965366223,1,5,2022
abellerol_5,430408.2772939004,4675299.141808877,1,5,2022
abellerol_5,432126.02984732884,4684718.920835157,1,5,2022
abellerol_5,515613.55547835305,4653087.776953384,1,5,2022
abellerol_5,508158.8049199812,4673028.488846161,1,5,2022
abellerol_5,521407.3477088738,4683299.065626115,1,5,2022
abellerol_5,523586.135974577,4685140.546597735,2,5,2022
abellerol_5,509446.87243404903,4682095.465191012,1,5,2022
abellerol_5,509601.41258431406,4686316.319100817,1,5,2022
abellerol_5,505407.51026947465,4628299.634213762,1,5,2022
abellerol_5,516060.770421521,4648280.802194659,1,5,2022
abellerol_5,490196.66771691886,4631978.595461622,1,5,2022
abellerol_5,438550.98712168,4649522.573139753,1,5,2022
abellerol_5,448967.01394565764,4611319.610566783,1,5,2022
abellerol_5,445408.1341919734,4610299.817322423,1,5,2022
abellerol_5,417741.7231428649,4602113.393708215,1,5,2022
abellerol_5,425408.3442724885,4602299.896990385,1,5,2022
abellerol_5,427889.0803240984,4597403.584129454,1,5,2022
abellerol_5,430408.2926413493,4601299.909290737,1,5,2022
abellerol_5,444408.14561735885,4606299.859121701,1,5,2022
abellerol_5,469122.13368548464,4612930.868338885,1,5,2022
abellerol_5,439328.9406158676,4592714.356436234,1,5,2022
abellerol_5,426408.33812477713,4583300.097490507,1,5,2022
abellerol_5,430408.2967529841,4581300.119168657,1,5,2022
abellerol_5,429551.65494036226,4579642.578972581,1,5,2022
abellerol_5,424464.5318169639,4575905.084245787,1,5,2022
abellerol_5,426213.4526907987,4572875.469534202,1,5,2022
abellerol_5,317583.16552436876,4506493.24189965,1,5,2022
abellerol_5,315982.18934986304,4508488.921716742,1,5,2022
abellerol_5,306612.7878754185,4517395.581222666,1,5,2022
abellerol_5,305888.0122364019,4519148.4285793165,1,5,2022
abellerol_5,307259.59173544263,4516860.002865277,1,5,2022
abellerol_5,284409.823897401,4587299.994754519,1,5,2022
abellerol_5,284409.8238785147,4588299.98423525,1,5,2022
abellerol_5,285409.81450973183,4586300.0059412,1,5,2022
abellerol_5,341409.24116111116,4558300.332017607,1,5,2022
abellerol_5,340409.2512973795,4559300.320993684,1,5,2022
abellerol_5,388533.3023594704,4566976.384215799,1,5,2022
abellerol_5,379346.42418293585,4569859.794974399,1,5,2022
abellerol_5,383355.0561795943,4593603.369154166,1,5,2022
abellerol_5,334409.2842256767,4622299.6562570995,1,5,2022
abellerol_5,394037.91297733807,4598960.130322391,1,5,2022
abellerol_5,400408.60738419194,4596299.953708867,1,5,2022
abellerol_5,394408.6610356179,4624299.659587868,1,5,2022
abellerol_5,403780.4958734397,4625612.651818501,1,5,2022
abellerol_5,413565.4805570838,4627557.71570839,1,5,2022
abellerol_5,321409.4174396873,4624299.629789192,1,5,2022
abellerol_5,326545.36252757785,4628521.587825529,1,5,2022
abellerol_5,326409.366543973,4622299.652477549,1,5,2022
abellerol_5,322409.40748695633,4623299.640661436,1,5,2022
abellerol_5,320537.6077462521,4624131.692027985,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,507891.7172776324,4673210.499587394,1,5,2022
abellerol_5,508407.479909626,4673299.169301422,1,5,2022
abellerol_5,519433.91380945465,4684072.013812902,1,5,2022
abellerol_5,509407.47052811953,4682299.076644805,1,5,2022
abellerol_5,509067.473402302,4681819.081403016,1,5,2022
abellerol_5,509663.4671347071,4680959.090647356,1,5,2022
abellerol_5,500520.2805174431,4691985.488402002,1,5,2022
abellerol_5,503407.53095087886,4627299.644941574,1,5,2022
abellerol_5,504619.40690416645,4629001.771606574,1,5,2022
abellerol_5,485275.71827208315,4638605.526422613,1,5,2022
abellerol_5,497882.2608477116,4629241.198306693,1,5,2022
abellerol_5,481026.30126239505,4626552.627446072,1,5,2022
abellerol_5,439280.90090712905,4642563.035924934,1,5,2022
abellerol_5,426434.3549313527,4622325.37488715,1,5,2022
abellerol_5,428408.31350152317,4602299.897621286,1,5,2022
abellerol_5,429408.30173792434,4606299.856088852,1,5,2022
abellerol_5,424965.57466921944,4600107.986667551,1,5,2022
abellerol_5,427889.0803240984,4597403.584129454,1,5,2022
abellerol_5,446408.1252428164,4600299.922372277,1,5,2022
abellerol_5,442001.9428746873,4601761.044314126,1,5,2022
abellerol_5,449408.09335508425,4605299.870248442,1,5,2022
abellerol_5,449979.4963120587,4600596.838501203,1,5,2022
abellerol_5,450254.7618225058,4600110.191623406,1,5,2022
abellerol_5,481407.75961053534,4611299.811379184,1,5,2022
abellerol_5,429445.30697145406,4579515.137412079,1,5,2022
abellerol_5,280900.5093674993,4498481.934757884,1,5,2022
abellerol_5,282014.9423009537,4590905.668584191,1,5,2022
abellerol_5,286409.8005514047,4591299.953780462,1,5,2022
abellerol_5,284409.82316167105,4589299.973363048,1,5,2022
abellerol_5,308608.34183858905,4595283.748084354,1,5,2022
abellerol_5,309731.72526767885,4595737.358391008,1,5,2022
abellerol_5,311972.39506606734,4596085.378498994,1,5,2022
abellerol_5,340409.2512973795,4559300.320993684,1,5,2022
abellerol_5,338663.23964755464,4605948.015039627,2,5,2022
abellerol_5,344358.0175615819,4619055.406246626,1,5,2022
abellerol_5,405288.3748199388,4612843.92610779,1,5,2022
abellerol_5,408582.36659316183,4627384.075075781,1,5,2022
abellerol_5,304243.5895338375,4634581.513387179,1,5,2022
abellerol_5,321409.41402784287,4630299.567221819,1,5,2022
abellerol_5,322409.4027471209,4633299.536094841,1,5,2022
abellerol_5,330409.32520815404,4622299.655269217,1,5,2022
abellerol_5,332827.80274793645,4620044.454781249,1,5,2022
abellerol_5,317409.46086920856,4620299.669397401,1,5,2022
abellerol_5,316409.47124296264,4620299.668342543,1,5,2022
abellerol_5,317822.10216727294,4618238.140534931,1,5,2022
abellerol_5,308281.56823903567,4598616.890337966,1,5,2022
abellerol_5,405129.4442794981,4692730.564303364,1,5,2022
abellerol_5,422999.80319691857,4651621.305311424,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,438606.2975725814,4655994.994470363,1,5,2022
abellerol_5,443562.8878967605,4654035.894294261,1,5,2022
abellerol_5,504407.5214278036,4672299.179773608,1,5,2022
abellerol_5,508364.3295996479,4676833.029491565,1,5,2022
abellerol_5,505407.5108242441,4673299.168871762,1,5,2022
abellerol_5,517407.38836615905,4677299.127411564,1,5,2022
abellerol_5,513711.42681261885,4685694.041777634,1,5,2022
abellerol_5,504407.5212461304,4689299.0051858695,1,5,2022
abellerol_5,476407.8105598495,4630299.612819579,1,5,2022
abellerol_5,440104.44325052947,4641025.524688863,1,5,2022
abellerol_5,441408.1705767318,4641299.494561463,1,5,2022
abellerol_5,441210.1715324958,4649884.405307642,1,5,2022
abellerol_5,435359.42613201926,4641489.443896911,1,5,2022
abellerol_5,435366.6134603411,4639570.334435826,1,5,2022
abellerol_5,437090.3657143938,4605475.488079345,1,5,2022
abellerol_5,424678.71218891,4595136.290209604,1,5,2022
abellerol_5,430969.6042126117,4595575.553973427,1,5,2022
abellerol_5,430408.293368787,4596299.961425548,1,5,2022
abellerol_5,427408.32368164515,4601299.907786704,1,5,2022
abellerol_5,437470.02867515676,4601332.11127036,1,5,2022
abellerol_5,437715.638022713,4605707.458899755,1,5,2022
abellerol_5,471096.19825369946,4607259.637365107,1,5,2022
abellerol_5,458890.42639488337,4620191.8604529,1,5,2022
abellerol_5,424769.7163820788,4582443.533949536,1,5,2022
abellerol_5,426408.3404163828,4573300.202281524,1,5,2022
abellerol_5,426511.3390707285,4572743.208064836,1,5,2022
abellerol_5,318224.5206526791,4510411.24377657,1,5,2022
abellerol_5,317912.96981788304,4510230.493008697,1,5,2022
abellerol_5,320171.5897168912,4536949.511893887,1,5,2022
abellerol_5,287409.78958342527,4592299.944106538,1,5,2022
abellerol_5,286409.8005514047,4591299.953780462,1,5,2022
abellerol_5,287409.7912968,4590299.964705808,1,5,2022
abellerol_5,286409.80151476595,4590299.964061322,1,5,2022
abellerol_5,284409.8238785147,4588299.98423525,1,5,2022
abellerol_5,308642.5658350836,4595367.924804539,1,5,2022
abellerol_5,311607.1746363175,4596104.349826783,1,5,2022
abellerol_5,309457.60636150336,4547226.682483615,1,5,2022
abellerol_5,339409.2621006989,4559300.320933573,1,5,2022
abellerol_5,388408.73770546995,4579300.128771492,1,5,2022
abellerol_5,395408.6649379969,4577300.152562125,1,5,2022
abellerol_5,404408.5657404141,4594299.976433642,1,5,2022
abellerol_5,341898.20935189445,4615124.734987214,1,5,2022
abellerol_5,350243.5027367041,4621888.008914275,1,5,2022
abellerol_5,347409.1536712869,4612299.766996645,1,5,2022
abellerol_5,331409.31727770244,4618299.696782962,1,5,2022
abellerol_5,326409.3670879821,4621299.66313889,1,5,2022
abellerol_5,321280.46437654935,4616265.763222276,1,5,2022
abellerol_5,329914.8999135068,4616361.54803893,1,5,2022
abellerol_5,333256.30383398343,4606142.824985237,1,5,2022
abellerol_5,309713.5901562843,4597912.142052327,1,5,2022
abellerol_5,309520.1063332206,4597780.430353813,1,5,2022
abellerol_5,292409.72626074974,4610299.758674223,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,438819.5689271925,4653467.45612093,1,5,2022
abellerol_5,441627.7975902468,4654344.719743843,1,5,2022
abellerol_5,443498.1472027776,4652384.37963988,1,5,2022
abellerol_5,454408.0342168726,4662299.278945569,1,5,2022
abellerol_5,517407.38836615905,4677299.127411564,1,5,2022
abellerol_5,504236.5414093201,4689876.732525304,1,5,2022
abellerol_5,482455.3879139091,4634766.313965629,1,5,2022
abellerol_5,475407.82054920786,4635299.560573798,1,5,2022
abellerol_5,441210.1715324958,4649884.405307642,1,5,2022
abellerol_5,435384.33119456004,4641496.431640153,1,5,2022
abellerol_5,444573.7937618641,4612032.619091777,1,5,2022
abellerol_5,446640.9028782499,4609407.549825898,1,5,2022
abellerol_5,441266.10238463164,4619593.29060219,1,5,2022
abellerol_5,419968.8782859342,4616902.312067778,1,5,2022
abellerol_5,433201.0052515941,4601051.232164234,1,5,2022
abellerol_5,458909.92977438617,4620184.753718418,1,5,2022
abellerol_5,475728.6019642391,4619647.213756991,1,5,2022
abellerol_5,417408.4300986056,4593299.99013637,1,5,2022
abellerol_5,289918.47976427875,4519253.553692487,1,5,2022
abellerol_5,305876.91055344115,4519031.070039086,1,5,2022
abellerol_5,281132.9227623919,4563619.932199057,1,5,2022
abellerol_5,283684.97351244785,4591740.672162686,1,5,2022
abellerol_5,289215.5257987703,4595862.591530115,1,5,2022
abellerol_5,287409.78958342527,4592299.944106538,3,5,2022
abellerol_5,287409.7912968,4590299.964705808,1,5,2022
abellerol_5,285710.8138123178,4588308.529194426,1,5,2022
abellerol_5,285777.119625218,4588047.634632106,1,5,2022
abellerol_5,291409.7475923636,4592299.946218715,1,5,2022
abellerol_5,293514.5434748823,4595126.675302606,1,5,2022
abellerol_5,294052.1652054621,4594733.055309465,1,5,2022
abellerol_5,302409.6303217324,4596299.911471944,1,5,2022
abellerol_5,307551.844378809,4596460.157124892,1,5,2022
abellerol_5,342985.5419818864,4549021.465042291,1,5,2022
abellerol_5,340409.25190350774,4558300.331579271,1,5,2022
abellerol_5,393408.6899417257,4565300.278501941,1,5,2022
abellerol_5,339409.2384440027,4609299.795007586,1,5,2022
abellerol_5,346409.1624480324,4615299.735373288,1,5,2022
abellerol_5,409066.9815958345,4600803.466701865,1,5,2022
abellerol_5,410508.86131999735,4600600.854565123,1,5,2022
abellerol_5,410408.495652504,4621299.694848231,1,5,2022
abellerol_5,402408.5793260019,4621299.693418171,1,5,2022
abellerol_5,415912.2867408356,4626853.565232638,1,5,2022
abellerol_5,413408.4609649838,4636299.540487806,1,5,2022
abellerol_5,317293.66670399124,4630447.30991476,1,5,2022
abellerol_5,317494.63364791893,4632824.5682812715,1,5,2022
abellerol_5,317164.3523075592,4633976.631949635,1,5,2022
abellerol_5,325409.34747803374,4681299.043401741,1,5,2022
abellerol_5,403408.55983649107,4652299.371903208,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,438001.203049138,4655384.348175869,1,5,2022
abellerol_5,443498.1472027776,4652384.37963988,1,5,2022
abellerol_5,496346.6037207594,4679455.106153428,1,5,2022
abellerol_5,509118.0343830149,4665455.056773295,1,5,2022
abellerol_5,508508.4792775893,4676645.13459608,1,5,2022
abellerol_5,508211.23923981976,4673013.227246076,1,5,2022
abellerol_5,514407.4193513248,4686299.036344805,1,5,2022
abellerol_5,509067.473402302,4681819.081403016,1,5,2022
abellerol_5,441408.1705767318,4641299.494561463,1,5,2022
abellerol_5,435384.33119456004,4641496.431640153,1,5,2022
abellerol_5,434086.19945317577,4630208.707372165,1,5,2022
abellerol_5,426808.1889734067,4622884.498668476,1,5,2022
abellerol_5,434775.3441037736,4628900.165698402,1,5,2022
abellerol_5,443950.5567388209,4635848.828599862,1,5,2022
abellerol_5,424543.36232985905,4600522.735151645,1,5,2022
abellerol_5,422408.3764624615,4600299.918111084,1,5,2022
abellerol_5,455828.92692974804,4607873.181561204,1,5,2022
abellerol_5,455822.9028758704,4607868.999593899,1,5,2022
abellerol_5,432693.88668090175,4589647.6042483235,1,5,2022
abellerol_5,434105.7381061345,4590642.166739908,1,5,2022
abellerol_5,424408.35829514446,4588300.044070878,1,5,2022
abellerol_5,312409.5776305202,4503300.904971509,1,5,2022
abellerol_5,293342.29576686537,4508971.719110344,1,5,2022
abellerol_5,312852.8128617351,4526194.233150263,1,5,2022
abellerol_5,293409.7248227347,4595299.916958507,1,5,2022
abellerol_5,296409.6936040384,4596299.907407394,1,5,2022
abellerol_5,324224.1816949778,4594608.718575111,1,5,2022
abellerol_5,308582.19098442234,4545354.49542994,1,5,2022
abellerol_5,340409.25190350774,4558300.331579271,1,5,2022
abellerol_5,414964.3355715438,4569717.842371282,1,5,2022
abellerol_5,414285.92816426186,4570990.356191544,1,5,2022
abellerol_5,346469.3831548856,4621358.9404392755,1,5,2022
abellerol_5,344409.1832323426,4615299.734263842,1,5,2022
abellerol_5,366408.9527577724,4621299.681193465,1,5,2022
abellerol_5,401408.5964703687,4595299.964293427,1,5,2022
abellerol_5,391408.69687082,4609299.815079945,1,5,2022
abellerol_5,415408.4402384105,4635299.551340131,1,5,2022
abellerol_5,321280.46437654935,4616265.763222276,1,5,2022
abellerol_5,329354.33885508205,4616517.714011036,1,5,2022
abellerol_5,306179.1794717177,4599554.453916736,1,5,2022
abellerol_5,306142.54836912616,4599977.550628173,1,5,2022
abellerol_5,304091.8735938922,4602329.057760189,1,5,2022
abellerol_5,404408.5489065702,4653299.362333072,1,5,2022
abellerol_5,434359.2404388166,4658573.314216239,1,5,2022
abellerol_5,458357.5711991096,4668279.963748148,1,5,2022
abellerol_5,496207.74223108595,4696286.279900295,1,5,2022
abellerol_5,495407.612605339,4688299.015124639,1,5,2022
abellerol_5,493864.3941864233,4678803.84182887,1,5,2022
abellerol_5,497127.4775589508,4669204.932991763,1,5,2022
abellerol_5,509092.24084372574,4665018.087970767,1,5,2022
abellerol_5,508659.89018885995,4667694.302187705,1,5,2022
abellerol_5,508667.38206375006,4676561.771344602,1,5,2022
abellerol_5,508508.4792775893,4676645.13459608,1,5,2022
abellerol_5,508525.4788654246,4676867.132755664,1,5,2022
abellerol_5,507813.4428508046,4675621.723875681,1,5,2022
abellerol_5,507543.9341110071,4673409.568163755,1,5,2022
abellerol_5,502407.5417889088,4686299.036004002,1,5,2022
abellerol_5,477652.84491921513,4627633.119773811,1,5,2022
abellerol_5,440828.17744971067,4637265.536122749,1,5,2022
abellerol_5,441367.74657650024,4639786.670310733,1,5,2022
abellerol_5,437898.5013092432,4642486.002309967,1,5,2022
abellerol_5,429408.3012410617,4609299.824836108,1,5,2022
abellerol_5,430408.2911097561,4607299.8458322985,1,5,2022
abellerol_5,425220.12249066436,4604739.031361343,1,5,2022
abellerol_5,424235.33620373346,4600392.766422164,1,5,2022
abellerol_5,430408.293368787,4596299.961425548,1,5,2022
abellerol_5,430408.2926413493,4601299.909290737,1,5,2022
abellerol_5,458679.64800353063,4620315.64883083,1,5,2022
abellerol_5,475248.92084257066,4619181.167495505,1,5,2022
abellerol_5,475910.2947745798,4618951.078776713,1,5,2022
abellerol_5,439408.2002798549,4593299.994412128,1,5,2022
abellerol_5,424464.5318169639,4575905.084245787,1,5,2022
abellerol_5,426192.0708061524,4573177.240272184,1,5,2022
abellerol_5,426714.33249681845,4572937.673696586,1,5,2022
abellerol_5,269965.55131779925,4502819.503138472,1,5,2022
abellerol_5,278409.93802626163,4509300.819468752,3,5,2022
abellerol_5,282409.8982852772,4505300.865029047,2,5,2022
abellerol_5,311237.1727804221,4502640.186364739,1,5,2022
abellerol_5,311527.5875114489,4502643.910946125,1,5,2022
abellerol_5,311599.262074624,4502318.954943819,1,5,2022
abellerol_5,310455.1363183632,4502057.3345429,1,5,2022
abellerol_5,310914.29502522305,4502160.386796484,1,5,2022
abellerol_5,289926.92075262265,4519256.424939181,1,5,2022
abellerol_5,308642.5658350836,4595367.924804539,1,5,2022
abellerol_5,309283.22628369625,4595450.986300793,1,5,2022
abellerol_5,307409.58335698396,4588299.998324826,1,5,2022
abellerol_5,327311.91305097245,4584137.696778979,1,5,2022
abellerol_5,325829.2958956314,4575389.057041728,1,5,2022
abellerol_5,314409.5278833536,4555300.350853713,1,5,2022
abellerol_5,295409.7213751484,4567300.21271496,1,5,2022
abellerol_5,297871.7257135338,4546847.26157192,1,5,2022
abellerol_5,297651.66467668256,4547373.656733988,1,5,2022
abellerol_5,342985.5419818864,4549021.465042291,1,5,2022
abellerol_5,346409.1890498579,4557300.344768974,1,5,2022
abellerol_5,344270.8068216243,4556796.224417649,1,5,2022
abellerol_5,389969.63166200154,4579348.468761711,1,5,2022
abellerol_5,390408.7165877677,4579300.1300390735,1,5,2022
abellerol_5,395408.6649379969,4577300.152562125,1,5,2022
abellerol_5,385342.9486509572,4568478.326197262,1,5,2022
abellerol_5,401755.0317195139,4568358.496686182,1,5,2022
abellerol_5,406730.7231221542,4591377.852554319,1,5,2022
abellerol_5,351409.10879318486,4619299.696237266,1,5,2022
abellerol_5,408408.51660626195,4622299.684082639,1,5,2022
abellerol_5,403698.8897941789,4627118.714428771,1,5,2022
abellerol_5,396408.6383896322,4631299.587354005,1,5,2022
abellerol_5,406408.53280315065,4637299.5285356445,1,5,2022
abellerol_5,329062.8999483615,4628394.998082993,1,5,2022
abellerol_5,328531.20627815125,4627889.3523418065,2,5,2022
abellerol_5,332333.57387658383,4626925.435678572,2,5,2022
abellerol_5,329354.33885508205,4616517.714011036,3,5,2022
abellerol_5,326330.4932081838,4672668.322639687,1,5,2022
abellerol_5,410016.5861738877,4682888.988749079,1,5,2022
abellerol_5,405408.5321731164,4679299.094405291,1,5,2022
abellerol_5,363838.7653605716,4688566.236302441,1,5,2022
abellerol_5,371828.79269630514,4689335.64161707,1,5,2022
abellerol_5,336409.24345824064,4663299.233294671,1,5,2022
abellerol_5,359560.77067806694,4659220.100786138,1,5,2022
abellerol_5,373646.30181145656,4659188.997578962,1,5,2022
abellerol_5,372761.384172741,4657607.341569065,1,5,2022
abellerol_5,440355.96316596906,4650073.136017001,1,5,2022
abellerol_5,453408.04258793977,4673299.165632094,1,5,2022
abellerol_5,441408.16473658977,4676299.133597654,1,5,2022
abellerol_5,455210.92626072094,4690658.84657879,1,5,2022
