name_month,x_UTM,y_UTM,N_indi
oreneta_v_3,304358.6643649161,4502876.905015216,5
oreneta_v_3,306237.1152443511,4517505.619766182,0
oreneta_v_3,347409.1820853265,4549300.430948649,0
oreneta_v_3,415408.4402384105,4635299.551340131,2
oreneta_v_3,508132.48304658895,4673326.169247445,3
oreneta_v_3,509407.47052811953,4682299.076644805,1
oreneta_v_3,509407.47005522635,4681299.087256797,1
oreneta_v_3,440408.1806780183,4643299.473313729,1
oreneta_v_3,440408.1859562734,4613299.78515148,2
oreneta_v_3,438408.2067605425,4614299.774179156,1
oreneta_v_3,452408.0633534098,4600299.923351239,1
oreneta_v_3,478455.5890259108,4615359.743023096,4
oreneta_v_3,481410.7266748209,4611000.556885599,0
oreneta_v_3,481455.18314531835,4610951.670650198,0
oreneta_v_3,318409.4792346911,4566300.2364301,3
oreneta_v_3,342409.233608569,4552300.396517018,1
oreneta_v_3,403898.77458452666,4622468.671846328,2
oreneta_v_3,441210.1715324958,4649884.405307642,2
oreneta_v_3,438408.2067605425,4614299.774179156,15
oreneta_v_3,481510.7210132897,4611027.943356749,5
oreneta_v_3,481463.88200365053,4611011.854799493,14
oreneta_v_3,421660.3905801407,4570531.231106391,0
oreneta_v_3,421703.66136215377,4570500.657127648,20
oreneta_v_3,389032.80726361874,4561749.94089573,4
oreneta_v_3,508525.4788654246,4676867.132755664,4
oreneta_v_3,508169.48286764376,4673500.166623581,12
oreneta_v_3,508132.48304658895,4673326.169247445,3
oreneta_v_3,504619.40690416645,4629001.771606574,0
oreneta_v_3,484489.4807230953,4648581.873808589,2
oreneta_v_3,484090.9761056826,4648020.506545771,0
oreneta_v_3,440408.18054083013,4645299.45257829,2
oreneta_v_3,441408.17602416384,4611299.806871568,2
oreneta_v_3,442949.5669592248,4602515.476952866,1
oreneta_v_3,458581.6510811516,4615692.364672256,1
oreneta_v_3,432420.7036283793,4592249.4645683095,0
oreneta_v_3,304358.6643649161,4502876.905015216,0
oreneta_v_3,385505.61975156923,4568399.1674689045,3
oreneta_v_3,403898.77458452666,4622468.671846328,0
oreneta_v_3,401301.36853947735,4620223.373679897,1
oreneta_v_3,282451.2539720105,4610914.631481838,2
oreneta_v_3,438408.19900110847,4656299.338791194,1
oreneta_v_3,515780.64870392537,4652570.718533435,32
oreneta_v_3,515407.40785743075,4653299.375198023,6
oreneta_v_3,507745.48442677234,4674691.299505296,5
oreneta_v_3,507906.48524263076,4674571.15617817,16
oreneta_v_3,508132.48304658895,4673326.169247445,20
oreneta_v_3,508128.99126425595,4673684.4381573675,5
oreneta_v_3,504619.40690416645,4629001.771606574,1
oreneta_v_3,484542.44544480427,4647845.617054799,10
oreneta_v_3,440139.18279587734,4649687.406794636,1
oreneta_v_3,441284.35383235675,4610900.832416584,12
oreneta_v_3,440408.1862579607,4612299.795245099,7
oreneta_v_3,421692.3905420611,4570449.231817338,0
oreneta_v_3,423499.37086183095,4572624.209249267,1
oreneta_v_3,420254.91527661844,4573592.256271751,1
oreneta_v_3,293433.1060734472,4508986.966335526,1
oreneta_v_3,307409.6236652408,4517300.751245281,0
oreneta_v_3,308557.4947318728,4515451.202384413,10
oreneta_v_3,307971.44532592595,4515965.061771948,0
oreneta_v_3,314119.53194896487,4514685.565772276,3
oreneta_v_3,313670.8963313841,4514382.021778932,1
oreneta_v_3,346769.4589689161,4549607.275944633,10
oreneta_v_3,345538.5792389539,4551522.715379163,0
oreneta_v_3,385505.61975156923,4568399.1674689045,30
oreneta_v_3,403898.77458452666,4622468.671846328,35
oreneta_v_3,512899.56364919664,4678973.670120775,1
oreneta_v_3,484109.6099712084,4648202.311717942,1
oreneta_v_3,468108.7833345097,4647940.532239638,0
oreneta_v_3,439408.1913182504,4641299.493675245,3
oreneta_v_3,442408.1597169391,4647299.4327405095,0
oreneta_v_3,446061.6901199166,4610652.637225367,1
oreneta_v_3,441408.17602416384,4611299.806871568,4
oreneta_v_3,441284.35383235675,4610900.832416584,1
oreneta_v_3,433408.25831674115,4616299.753072591,2
